Simulated time B1 (s),Simulated angular velocity B1 (rad/s),Real time B1 (s),Real angular velocity B1 (rad/s),,Simulated time B2 (s),Simulated angular velocity B2 (rad/s),Real time B2 (s),Real angular velocity B2 (rad/s),,Simulated time B3 (s),Simulated angular velocity B3 (rad/s),Real time B3 (s),Real angular velocity B3 (rad/s)
1.858,5.76355,1.858,206.976,,1.858,137.172,1.858,207.126,,1.858,207.292,1.858,206.601
1.86,5.77202,1.86,207.01,,1.86,137.374,1.86,207.115,,1.86,207.438,1.86,207.668
1.862,5.78048,1.862,207.034,,1.862,137.575,1.862,208.028,,1.862,207.583,1.862,208.415
1.864,5.78892,1.864,207.051,,1.864,137.776,1.864,208.207,,1.864,207.728,1.864,207.557
1.866,5.79734,1.866,207.523,,1.866,137.977,1.866,207.872,,1.866,207.872,1.866,207.877
1.868,5.80574,1.868,207.853,,1.868,138.177,1.868,207.637,,1.868,208.016,1.868,207.641
1.87,5.81413,1.87,209.005,,1.87,138.376,1.87,207.473,,1.87,208.159,1.87,208.396
1.872,5.8225,1.872,208.891,,1.872,138.576,1.872,207.818,,1.872,208.301,1.872,207.544
1.874,5.83086,1.874,209.271,,1.874,138.774,1.874,208.06,,1.874,208.442,1.874,207.868
1.876,5.8392,1.876,208.156,,1.876,138.973,1.876,208.689,,1.876,208.583,1.876,208.095
1.878,5.84752,1.878,207.836,,1.878,139.171,1.878,209.13,,1.878,208.723,1.878,209.634
1.88,5.85582,1.88,208.533,,1.88,139.369,1.88,208.978,,1.88,208.862,1.88,210.252
1.882,5.86411,1.882,208.56,,1.882,139.566,1.882,208.872,,1.882,209.001,1.882,208.843
1.884,5.87238,1.884,209.5,,1.884,139.763,1.884,208.337,,1.884,209.139,1.884,208.317
1.886,5.88064,1.886,209.697,,1.886,139.959,1.886,208.423,,1.886,209.277,1.886,208.409
1.888,5.88888,1.888,209.835,,1.888,140.155,1.888,208.944,,1.888,209.413,1.888,208.474
1.89,5.8971,1.89,209.472,,1.89,140.351,1.89,208.848,,1.89,209.55,1.89,210.36
1.892,5.90531,1.892,209.218,,1.892,140.546,1.892,210.161,,1.892,209.685,1.892,209.379
1.894,5.9135,1.894,209.04,,1.894,140.741,1.894,210.16,,1.894,209.82,1.894,210.533
1.896,5.92167,1.896,210.756,,1.896,140.936,1.896,210.16,,1.896,209.954,1.896,210.42
1.898,5.92983,1.898,210.576,,1.898,141.13,1.898,209.699,,1.898,210.088,1.898,209.881
1.9,5.93797,1.9,209.991,,1.9,141.324,1.9,209.376,,1.9,210.221,1.9,210.425
1.902,5.94609,1.902,210.041,,1.902,141.517,1.902,209.611,,1.902,210.353,1.902,209.424
1.904,5.9542,1.904,210.076,,1.904,141.71,1.904,209.775,,1.904,210.485,1.904,209.644
1.906,5.96229,1.906,210.101,,1.906,141.902,1.906,209.89,,1.906,210.616,1.906,209.798
1.908,5.97036,1.908,210.118,,1.908,142.095,1.908,211.351,,1.908,210.746,1.908,210.827
1.91,5.97842,1.91,211.51,,1.91,142.286,1.91,210.533,,1.91,210.876,1.91,212.467
1.912,5.98647,1.912,211.565,,1.912,142.478,1.912,210.881,,1.912,211.005,1.912,211.314
1.914,5.99449,1.914,211.143,,1.914,142.669,1.914,210.204,,1.914,211.133,1.914,210.967
1.916,6.00251,1.916,210.847,,1.916,142.86,1.916,210.19,,1.916,211.261,1.916,210.264
1.918,6.0105,1.918,210.641,,1.918,143.05,1.918,210.18,,1.918,211.389,1.918,210.693
1.92,6.01848,1.92,210.956,,1.92,143.24,1.92,210.634,,1.92,211.515,1.92,211.913
1.922,6.02644,1.922,211.637,,1.922,143.429,1.922,210.491,,1.922,211.642,1.922,210.926
1.924,6.03439,1.924,211.193,,1.924,143.618,1.924,211.772,,1.924,211.767,1.924,212.076
1.926,6.04232,1.926,212.724,,1.926,143.807,1.926,211.288,,1.926,211.892,1.926,212.421
1.928,6.05024,1.928,212.874,,1.928,143.996,1.928,210.949,,1.928,212.016,1.928,212.202
1.93,6.05814,1.93,212.059,,1.93,144.184,1.93,209.791,,1.93,212.14,1.93,212.97
1.932,6.06602,1.932,211.949,,1.932,144.371,1.932,210.361,,1.932,212.263,1.932,211.206
1.934,6.07389,1.934,211.872,,1.934,144.559,1.934,211.221,,1.934,212.386,1.934,211.812
1.936,6.08174,1.936,211.818,,1.936,144.745,1.936,211.822,,1.936,212.508,1.936,211.776
1.938,6.08958,1.938,212.24,,1.938,144.932,1.938,211.783,,1.938,212.629,1.938,211.751
1.94,6.0974,1.94,212.536,,1.94,145.118,1.94,213.597,,1.94,212.75,1.94,214.955
1.942,6.1052,1.942,213.663,,1.942,145.304,1.942,213.485,,1.942,212.87,1.942,213.055
1.944,6.11299,1.944,213.532,,1.944,145.489,1.944,212.947,,1.944,212.99,1.944,213.107
1.946,6.12077,1.946,212.98,,1.946,145.674,1.946,212.571,,1.946,213.109,1.946,212.222
1.948,6.12852,1.948,212.594,,1.948,145.859,1.948,213.228,,1.948,213.227,1.948,212.063
1.95,6.13627,1.95,212.783,,1.95,146.043,1.95,212.767,,1.95,213.345,1.95,213.792
1.952,6.14399,1.952,212.916,,1.952,146.227,1.952,213.365,,1.952,213.463,1.952,212.702
1.954,6.15171,1.954,213.009,,1.954,146.411,1.954,214.704,,1.954,213.58,1.954,212.859
1.956,6.1594,1.956,213.074,,1.956,146.594,1.956,214.26,,1.956,213.696,1.956,214.81
1.958,6.16708,1.958,214.5,,1.958,146.777,1.958,213.95,,1.958,213.812,1.958,213.875
1.96,6.17475,1.96,214.578,,1.96,146.959,1.96,213.733,,1.96,213.927,1.96,216.441
1.962,6.1824,1.962,213.712,,1.962,147.141,1.962,213.581,,1.962,214.041,1.962,213.176
1.964,6.19004,1.964,213.566,,1.964,147.323,1.964,213.474,,1.964,214.156,1.964,213.191
1.966,6.19766,1.966,213.464,,1.966,147.504,1.966,213.86,,1.966,214.269,1.966,213.201
1.968,6.20526,1.968,213.853,,1.968,147.685,1.968,214.13,,1.968,214.382,1.968,213.669
1.97,6.21285,1.97,214.125,,1.97,147.866,1.97,215.239,,1.97,214.495,1.97,214.917
1.972,6.22042,1.972,214.776,,1.972,148.046,1.972,215.096,,1.972,214.607,1.972,215.33
1.974,6.22798,1.974,214.771,,1.974,148.226,1.974,214.995,,1.974,214.718,1.974,214.699
1.976,6.23553,1.976,214.308,,1.976,148.406,1.976,214.924,,1.976,214.829,1.976,214.717
1.978,6.24306,1.978,213.983,,1.978,148.585,1.978,214.415,,1.978,214.939,1.978,214.27
1.98,6.25057,1.98,213.756,,1.98,148.764,1.98,214.518,,1.98,215.049,1.98,215.337
1.982,6.25807,1.982,214.057,,1.982,148.942,1.982,215.051,,1.982,215.158,1.982,214.244
1.984,6.26555,1.984,214.728,,1.984,149.12,1.984,214.964,,1.984,215.267,1.984,214.859
1.986,6.27302,1.986,215.198,,1.986,149.298,1.986,216.283,,1.986,215.375,1.986,214.829
1.988,6.28048,1.988,216.447,,1.988,149.475,1.988,215.826,,1.988,215.483,1.988,216.649
1.99,6.28791,1.99,216.401,,1.99,149.652,1.99,215.967,,1.99,215.59,1.99,217.003
1.992,6.29534,1.992,215.909,,1.992,149.829,1.992,215.605,,1.992,215.697,1.992,215.41
1.994,6.30275,1.994,215.564,,1.994,150.005,1.994,215.351,,1.994,215.803,1.994,215.215
1.996,6.31014,1.996,215.783,,1.996,150.181,1.996,215.634,,1.996,215.909,1.996,215.078
1.998,6.31752,1.998,215.936,,1.998,150.357,1.998,215.832,,1.998,216.014,1.998,215.443
2,6.32489,2,216.964,,2,150.532,2,215.971,,2,216.119,2,216.619
2.002,6.33224,2.002,216.763,,2.002,150.707,2.002,216.988,,2.002,216.223,2.002,215.601
2.004,6.33957,2.004,216.162,,2.004,150.882,2.004,217.7,,2.004,216.327,2.004,217.189
2.006,6.34689,2.006,215.741,,2.006,151.056,2.006,216.818,,2.006,216.43,2.006,216.461
2.008,6.3542,2.008,216.367,,2.008,151.23,2.008,216.201,,2.008,216.533,2.008,216.411
2.01,6.36149,2.01,216.345,,2.01,151.404,2.01,215.768,,2.01,216.635,2.01,217.296
2.012,6.36877,2.012,216.79,,2.012,151.577,2.012,216.847,,2.012,216.737,2.012,216.075
2.014,6.37603,2.014,218.482,,2.014,151.75,2.014,216.681,,2.014,216.838,2.014,216.141
2.016,6.38328,2.016,217.826,,2.016,151.922,2.016,217.025,,2.016,216.939,2.016,216.647
2.018,6.39051,2.018,216.906,,2.018,152.094,2.018,218.186,,2.018,217.039,2.018,216.541
2.02,6.39773,2.02,216.722,,2.02,152.266,2.02,217.619,,2.02,217.139,2.02,219.228
2.022,6.40494,2.022,217.054,,2.022,152.437,2.022,217.221,,2.022,217.238,2.022,216.967
2.024,6.41213,2.024,217.286,,2.024,152.609,2.024,216.943,,2.024,217.337,2.024,217.225
2.026,6.4193,2.026,217.449,,2.026,152.779,2.026,217.209,,2.026,217.435,2.026,216.486
2.028,6.42646,2.028,217.563,,2.028,152.95,2.028,217.394,,2.028,217.533,2.028,216.888
2.03,6.43361,2.03,218.563,,2.03,153.12,2.03,217.524,,2.03,217.631,2.03,218.091
2.032,6.44074,2.032,219.723,,2.032,153.29,2.032,217.616,,2.032,217.728,2.032,217.092
2.034,6.44786,2.034,218.694,,2.034,153.459,2.034,218.6,,2.034,217.824,2.034,217.773
2.036,6.45497,2.036,219.815,,2.036,153.628,2.036,218.368,,2.036,217.92,2.036,218.249
2.038,6.46206,2.038,217.838,,2.038,153.797,2.038,218.206,,2.038,218.016,2.038,217.663
2.04,6.46913,2.04,217.375,,2.04,153.965,2.04,217.632,,2.04,218.111,2.04,218.633
2.042,6.47619,2.042,217.051,,2.042,154.133,2.042,218.612,,2.042,218.206,2.042,217.011
2.044,6.48324,2.044,217.744,,2.044,154.301,2.044,217.916,,2.044,218.3,2.044,216.796
2.046,6.49027,2.046,219.15,,2.046,154.469,2.046,218.35,,2.046,218.394,2.046,217.105
2.048,6.49729,2.048,219.674,,2.048,154.636,2.048,219.114,,2.048,218.487,2.048,217.322
2.05,6.5043,2.05,218.66,,2.05,154.802,2.05,219.188,,2.05,218.58,2.05,219.315
2.052,6.51129,2.052,218.41,,2.052,154.969,2.052,219.24,,2.052,218.673,2.052,217.948
2.054,6.51827,2.054,218.236,,2.054,155.135,2.054,218.817,,2.054,218.765,2.054,217.912
2.056,6.52523,2.056,218.113,,2.056,155.301,2.056,218.52,,2.056,218.856,2.056,216.506
2.058,6.53218,2.058,218.488,,2.058,155.466,2.058,218.312,,2.058,218.947,2.058,216.443
2.06,6.53912,2.06,219.21,,2.06,155.631,2.06,219.088,,2.06,219.038,2.06,218.239
2.062,6.54604,2.062,220.176,,2.062,155.796,2.062,219.17,,2.062,219.128,2.062,217.655
2.064,6.55295,2.064,220.852,,2.064,155.96,2.064,220.148,,2.064,219.218,2.064,217.707
2.066,6.55984,2.066,219.025,,2.066,156.124,2.066,219.452,,2.066,219.308,2.066,219.584
2.068,6.56672,2.068,219.126,,2.068,156.288,2.068,219.885,,2.068,219.397,2.068,219.518
2.07,6.57359,2.07,219.197,,2.07,156.451,2.07,219.268,,2.07,219.485,2.07,221.312
2.072,6.58044,2.072,219.246,,2.072,156.614,2.072,219.296,,2.072,219.573,2.072,218.886
2.074,6.58728,2.074,219.741,,2.074,156.777,2.074,219.316,,2.074,219.661,2.074,219.029
2.076,6.59411,2.076,220.088,,2.076,156.94,2.076,219.79,,2.076,219.749,2.076,219.129
2.078,6.60092,2.078,221.251,,2.078,157.102,2.078,220.122,,2.078,219.835,2.078,219.199
2.08,6.60772,2.08,221.144,,2.08,157.264,2.08,220.814,,2.08,219.922,2.08,220.628
2.082,6.6145,2.082,220.149,,2.082,157.425,2.082,220.839,,2.082,220.008,2.082,221.169
2.084,6.62127,2.084,219.913,,2.084,157.586,2.084,220.396,,2.084,220.094,2.084,220.167
2.086,6.62803,2.086,219.748,,2.086,157.747,2.086,220.086,,2.086,220.179,2.086,220.385
2.088,6.63477,2.088,220.092,,2.088,157.908,2.088,219.869,,2.088,220.264,2.088,220.078
2.09,6.6415,2.09,220.333,,2.09,158.068,2.09,219.717,,2.09,220.348,2.09,220.784
2.092,6.64822,2.092,220.502,,2.092,158.228,2.092,220.07,,2.092,220.432,2.092,219.897
2.094,6.65492,2.094,221.541,,2.094,158.387,2.094,220.778,,2.094,220.516,2.094,220.197
2.096,6.66161,2.096,221.808,,2.096,158.546,2.096,221.734,,2.096,220.599,2.096,220.407
2.098,6.66829,2.098,220.614,,2.098,158.705,2.098,221.483,,2.098,220.682,2.098,221.934
2.1,6.67495,2.1,220.698,,2.1,158.864,2.1,220.846,,2.1,220.765,2.1,222.543
2.102,6.6816,2.102,220.758,,2.102,159.022,2.102,220.861,,2.102,220.847,2.102,221.128
2.104,6.68824,2.104,220.799,,2.104,159.18,2.104,220.872,,2.104,220.928,2.104,220.599
2.106,6.69486,2.106,220.828,,2.106,159.338,2.106,220.879,,2.106,221.01,2.106,220.688
2.108,6.70147,2.108,221.309,,2.108,159.495,2.108,220.884,,2.108,221.091,2.108,220.75
2.11,6.70807,2.11,222.566,,2.11,159.652,2.11,221.808,,2.11,221.171,2.11,221.714
2.112,6.71466,2.112,222.065,,2.112,159.809,2.112,221.995,,2.112,221.251,2.112,221.009
2.114,6.72123,2.114,221.254,,2.114,159.965,2.114,221.665,,2.114,221.331,2.114,222.355
2.116,6.72778,2.116,221.147,,2.116,160.121,2.116,221.895,,2.116,221.41,2.116,222.378
2.118,6.73433,2.118,221.532,,2.118,160.277,2.118,221.135,,2.118,221.489,2.118,221.473
2.12,6.74086,2.12,221.801,,2.12,160.432,2.12,221.984,,2.12,221.568,2.12,222.22
2.122,6.74738,2.122,221.53,,2.122,160.588,2.122,221.197,,2.122,221.646,2.122,220.903
2.124,6.75388,2.124,222.26,,2.124,160.742,2.124,221.567,,2.124,221.724,2.124,221.361
2.126,6.76037,2.126,222.771,,2.126,160.897,2.126,222.746,,2.126,221.802,2.126,221.682
2.128,6.76685,2.128,222.669,,2.128,161.051,2.128,222.651,,2.128,221.879,2.128,221.906
2.13,6.77332,2.13,222.137,,2.13,161.205,2.13,222.585,,2.13,221.955,2.13,224.364
2.132,6.77977,2.132,222.225,,2.132,161.359,2.132,222.078,,2.132,222.032,2.132,222.403
2.134,6.78621,2.134,221.826,,2.134,161.512,2.134,221.724,,2.134,222.108,2.134,222.411
2.136,6.79264,2.136,222.007,,2.136,161.665,2.136,221.936,,2.136,222.184,2.136,221.957
2.138,6.79906,2.138,222.594,,2.138,161.818,2.138,222.084,,2.138,222.259,2.138,221.639
2.14,6.80546,2.14,223.005,,2.14,161.97,2.14,222.188,,2.14,222.334,2.14,222.796
2.142,6.81185,2.142,223.293,,2.142,162.122,2.142,223.641,,2.142,222.408,2.142,222.226
2.144,6.81822,2.144,223.034,,2.144,162.274,2.144,222.817,,2.144,222.483,2.144,222.748
2.146,6.82459,2.146,222.853,,2.146,162.425,2.146,223.161,,2.146,222.557,2.146,223.573
2.148,6.83094,2.148,222.266,,2.148,162.576,2.148,222.482,,2.148,222.63,2.148,222.77
2.15,6.83728,2.15,223.235,,2.15,162.727,2.15,222.466,,2.15,222.703,2.15,224.048
2.152,6.8436,2.152,223.914,,2.152,162.878,2.152,222.455,,2.152,222.776,2.152,222.182
2.154,6.84991,2.154,223.469,,2.154,163.028,2.154,222.908,,2.154,222.849,2.154,222.717
2.156,6.85621,2.156,222.697,,2.156,163.178,2.156,223.225,,2.156,222.921,2.156,222.631
2.158,6.8625,2.158,222.617,,2.158,163.328,2.158,224.367,,2.158,222.993,2.158,223.031
2.16,6.86878,2.16,223.021,,2.16,163.477,2.16,224.246,,2.16,223.064,2.16,225.152
2.162,6.87504,2.162,223.304,,2.162,163.626,2.162,223.241,,2.162,223.135,2.162,223.415
2.164,6.88129,2.164,223.502,,2.164,163.775,2.164,222.998,,2.164,223.206,2.164,223.579
2.166,6.88753,2.166,225.021,,2.166,163.923,2.166,222.827,,2.166,223.276,2.166,223.235
2.168,6.89375,2.168,224.244,,2.168,164.071,2.168,223.168,,2.168,223.347,2.168,222.993
2.17,6.89996,2.17,223.7,,2.17,164.219,2.17,223.407,,2.17,223.416,2.17,224.205
2.172,6.90616,2.172,223.319,,2.172,164.367,2.172,224.034,,2.172,223.486,2.172,223.212
2.174,6.91235,2.174,223.512,,2.174,164.514,2.174,225.394,,2.174,223.555,2.174,222.978
2.176,6.91853,2.176,223.188,,2.176,164.661,2.176,223.584,,2.176,223.624,2.176,225.114
2.178,6.92469,2.178,223.421,,2.178,164.808,2.178,224.619,,2.178,223.692,2.178,223.849
2.18,6.93084,2.18,224.044,,2.18,164.954,2.18,223.502,,2.18,223.76,2.18,225.264
2.182,6.93698,2.182,224.94,,2.182,165.1,2.182,223.64,,2.182,223.828,2.182,223.493
2.184,6.94311,2.184,225.108,,2.184,165.246,2.184,223.738,,2.184,223.896,2.184,223.635
2.186,6.94922,2.186,224.304,,2.186,165.391,2.186,223.805,,2.186,223.963,2.186,223.733
2.188,6.95532,2.188,224.202,,2.188,165.537,2.188,223.853,,2.188,224.03,2.188,223.803
2.19,6.96141,2.19,224.131,,2.19,165.682,2.19,225.267,,2.19,224.096,2.19,224.771
2.192,6.96749,2.192,224.081,,2.192,165.826,2.192,225.336,,2.192,224.162,2.192,225.45
2.194,6.97355,2.194,224.506,,2.194,165.971,2.194,224.464,,2.194,224.228,2.194,225.464
2.196,6.97961,2.196,224.343,,2.196,166.115,2.196,223.854,,2.196,224.294,2.196,224.554
2.198,6.98565,2.198,225.61,,2.198,166.258,2.198,224.347,,2.198,224.359,2.198,223.917
2.2,6.99167,2.2,225.576,,2.2,166.402,2.2,224.232,,2.2,224.424,2.2,225.311
2.202,6.99769,2.202,224.633,,2.202,166.545,2.202,224.612,,2.202,224.489,2.202,223.987
2.204,7.0037,2.204,224.432,,2.204,166.688,2.204,224.878,,2.204,224.553,2.204,224.44
2.206,7.00969,2.206,224.752,,2.206,166.831,2.206,225.984,,2.206,224.617,2.206,224.297
2.208,7.01567,2.208,224.515,,2.208,166.973,2.208,225.378,,2.208,224.681,2.208,225.578
2.21,7.02164,2.21,224.81,,2.21,167.115,2.21,224.954,,2.21,224.744,2.21,226.935
2.212,7.02759,2.212,225.937,,2.212,167.257,2.212,224.657,,2.212,224.807,2.212,225.123
2.214,7.03354,2.214,225.805,,2.214,167.398,2.214,224.909,,2.214,224.87,2.214,224.775
2.216,7.03947,2.216,225.713,,2.216,167.539,2.216,225.086,,2.216,224.933,2.216,224.532
2.218,7.04539,2.218,225.188,,2.218,167.68,2.218,224.749,,2.218,224.995,2.218,224.822
2.22,7.0513,2.22,225.281,,2.22,167.821,2.22,226.355,,2.22,225.057,2.22,225.945
2.222,7.0572,2.222,225.346,,2.222,167.961,2.222,225.637,,2.222,225.118,2.222,225.351
2.224,7.06309,2.224,226.312,,2.224,168.101,2.224,225.596,,2.224,225.18,2.224,226.315
2.226,7.06896,2.226,226.068,,2.226,168.241,2.226,225.566,,2.226,225.241,2.226,226.07
2.228,7.07482,2.228,224.977,,2.228,168.381,2.228,225.086,,2.228,225.302,2.228,225.438
2.23,7.08067,2.23,225.133,,2.23,168.52,2.23,225.209,,2.23,225.362,2.23,225.916
2.232,7.08651,2.232,225.242,,2.232,168.659,2.232,225.296,,2.232,225.422,2.232,224.87
2.234,7.09234,2.234,225.779,,2.234,168.798,2.234,225.357,,2.234,225.482,2.234,225.059
2.236,7.09815,2.236,225.695,,2.236,168.936,2.236,227.24,,2.236,225.542,2.236,225.651
2.238,7.10396,2.238,227.016,,2.238,169.074,2.238,226.257,,2.238,225.601,2.238,226.525
2.24,7.10975,2.24,226.101,,2.24,169.212,2.24,226.49,,2.24,225.66,2.24,228.058
2.242,7.11553,2.242,226.38,,2.242,169.35,2.242,225.732,,2.242,225.719,2.242,225.909
2.244,7.1213,2.244,226.115,,2.244,169.487,2.244,225.662,,2.244,225.777,2.244,225.786
2.246,7.12706,2.246,225.93,,2.246,169.624,2.246,225.613,,2.246,225.836,2.246,225.7
2.248,7.1328,2.248,225.801,,2.248,169.761,2.248,226.038,,2.248,225.893,2.248,225.639
2.25,7.13854,2.25,226.17,,2.25,169.897,2.25,225.876,,2.25,225.951,2.25,226.977
2.252,7.14426,2.252,225.968,,2.252,170.033,2.252,228.064,,2.252,226.008,2.252,225.613
2.254,7.14997,2.254,227.668,,2.254,170.169,2.254,226.374,,2.254,226.066,2.254,226.959
2.256,7.15567,2.256,227.477,,2.256,170.305,2.256,226.571,,2.256,226.122,2.256,226.981
2.258,7.16136,2.258,226.883,,2.258,170.44,2.258,226.249,,2.258,226.179,2.258,226.536
2.26,7.16704,2.26,226.008,,2.26,170.575,2.26,226.024,,2.26,226.235,2.26,227.145
2.262,7.1727,2.262,227.235,,2.262,170.71,2.262,226.326,,2.262,226.291,2.262,225.731
2.264,7.17836,2.264,225.794,,2.264,170.845,2.264,226.538,,2.264,226.347,2.264,226.121
2.266,7.184,2.266,226.165,,2.266,170.979,2.266,226.686,,2.266,226.403,2.266,226.394
2.268,7.18963,2.268,226.425,,2.268,171.113,2.268,227.71,,2.268,226.458,2.268,226.586
2.27,7.19525,2.27,227.988,,2.27,171.247,2.27,227.507,,2.27,226.513,2.27,229.481
2.272,7.20086,2.272,228.161,,2.272,171.381,2.272,227.364,,2.272,226.567,2.272,226.905
2.274,7.20646,2.274,226.902,,2.274,171.514,2.274,226.804,,2.274,226.622,2.274,227.404
2.276,7.21205,2.276,226.941,,2.276,171.647,2.276,226.413,,2.276,226.676,2.276,226.372
2.278,7.21762,2.278,226.508,,2.278,171.779,2.278,226.598,,2.278,226.73,2.278,226.57
2.28,7.22319,2.28,226.665,,2.28,171.912,2.28,226.728,,2.28,226.784,2.28,227.629
2.282,7.22874,2.282,227.236,,2.282,172.044,2.282,227.28,,2.282,226.837,2.282,226.529
2.284,7.23428,2.284,227.174,,2.284,172.176,2.284,228.126,,2.284,226.89,2.284,226.68
2.286,7.23982,2.286,228.512,,2.286,172.308,2.286,227.798,,2.286,226.943,2.286,228.627
2.288,7.24534,2.288,228.528,,2.288,172.439,2.288,227.108,,2.288,226.996,2.288,227.228
2.29,7.25085,2.29,227.159,,2.29,172.57,2.29,227.085,,2.29,227.048,2.29,228.55
2.292,7.25634,2.292,226.661,,2.292,172.701,2.292,227.069,,2.292,227.1,2.292,226.714
2.294,7.26183,2.294,227.232,,2.294,172.832,2.294,227.518,,2.294,227.152,2.294,226.809
2.296,7.26731,2.296,227.172,,2.296,172.962,2.296,227.372,,2.296,227.204,2.296,227.336
2.298,7.27277,2.298,227.59,,2.298,173.092,2.298,228.191,,2.298,227.255,2.298,227.245
2.3,7.27823,2.3,227.423,,2.3,173.222,2.3,228.763,,2.3,227.306,2.3,228.101
2.302,7.28367,2.302,228.686,,2.302,173.351,2.302,228.244,,2.302,227.357,2.302,228.701
2.304,7.2891,2.304,228.65,,2.304,173.481,2.304,227.88,,2.304,227.408,2.304,228.661
2.306,7.29453,2.306,227.704,,2.306,173.61,2.306,227.166,,2.306,227.459,2.306,227.712
2.308,7.29994,2.308,227.503,,2.308,173.738,2.308,227.126,,2.308,227.509,2.308,227.508
2.31,7.30534,2.31,227.822,,2.31,173.867,2.31,227.558,,2.31,227.559,2.31,228.285
2.312,7.31073,2.312,227.585,,2.312,173.995,2.312,227.86,,2.312,227.608,2.312,227.449
2.314,7.3161,2.314,227.879,,2.314,174.123,2.314,228.992,,2.314,227.658,2.314,227.784
2.316,7.32147,2.316,228.545,,2.316,174.251,2.316,228.404,,2.316,227.707,2.316,227.559
2.318,7.32683,2.318,229.012,,2.318,174.379,2.318,228.913,,2.318,227.756,2.318,228.781
2.32,7.33218,2.32,228.878,,2.32,174.506,2.32,227.888,,2.32,227.805,2.32,230.097
2.322,7.33751,2.322,228.324,,2.322,174.633,2.322,227.632,,2.322,227.853,2.322,228.257
2.324,7.34284,2.324,227.937,,2.324,174.76,2.324,227.912,,2.324,227.902,2.324,227.89
2.326,7.34815,2.326,228.125,,2.326,174.886,2.326,228.108,,2.326,227.95,2.326,227.632
2.328,7.35345,2.328,228.258,,2.328,175.012,2.328,228.245,,2.328,227.998,2.328,227.912
2.33,7.35875,2.33,228.35,,2.33,175.138,2.33,229.722,,2.33,228.045,2.33,229.029
2.332,7.36403,2.332,229.335,,2.332,175.264,2.332,228.455,,2.332,228.093,2.332,228.89
2.334,7.3693,2.334,229.565,,2.334,175.389,2.334,229.409,,2.334,228.14,2.334,229.253
2.336,7.37456,2.336,228.805,,2.336,175.515,2.336,228.235,,2.336,228.187,2.336,229.047
2.338,7.37981,2.338,228.273,,2.338,175.64,2.338,227.874,,2.338,228.234,2.338,228.442
2.34,7.38505,2.34,228.361,,2.34,175.764,2.34,228.542,,2.34,228.28,2.34,229.4
2.342,7.39028,2.342,228.883,,2.342,175.889,2.342,228.549,,2.342,228.326,2.342,227.769
2.344,7.3955,2.344,229.248,,2.344,176.013,2.344,228.554,,2.344,228.372,2.344,228.008
2.346,7.40071,2.346,229.964,,2.346,176.137,2.346,229.938,,2.346,228.418,2.346,228.636
2.348,7.40591,2.348,228.164,,2.348,176.261,2.348,229.987,,2.348,228.464,2.348,229.535
2.35,7.4111,2.35,228.745,,2.35,176.384,2.35,229.1,,2.35,228.509,2.35,230.625
2.352,7.41628,2.352,228.691,,2.352,176.507,2.352,228.48,,2.352,228.555,2.352,229.087
2.354,7.42144,2.354,228.654,,2.354,176.63,2.354,228.506,,2.354,228.6,2.354,228.931
2.356,7.4266,2.356,229.087,,2.356,176.753,2.356,228.984,,2.356,228.644,2.356,228.361
2.358,7.43175,2.358,230.312,,2.358,176.876,2.358,228.859,,2.358,228.689,2.358,228.423
2.36,7.43689,2.36,229.788,,2.36,176.998,2.36,228.771,,2.36,228.733,2.36,229.846
2.362,7.44201,2.362,228.961,,2.362,177.12,2.362,230.09,,2.362,228.777,2.362,228.542
2.364,7.44713,2.364,228.843,,2.364,177.242,2.364,230.093,,2.364,228.821,2.364,229.93
2.366,7.45223,2.366,228.76,,2.366,177.363,2.366,229.175,,2.366,228.865,2.366,230.441
2.368,7.45733,2.368,229.162,,2.368,177.484,2.368,228.992,,2.368,228.908,2.368,228.958
2.37,7.46241,2.37,229.443,,2.37,177.605,2.37,228.864,,2.37,228.952,2.37,230.681
2.372,7.46749,2.372,229.18,,2.372,177.726,2.372,229.235,,2.372,228.995,2.372,228.666
2.374,7.47255,2.374,230.376,,2.374,177.847,2.374,229.034,,2.374,229.038,2.374,228.636
2.376,7.47761,2.376,230.294,,2.376,177.967,2.376,229.354,,2.376,229.08,2.376,229.075
2.378,7.48265,2.378,229.775,,2.378,178.087,2.378,230.958,,2.378,229.123,2.378,229.383
2.38,7.48769,2.38,229.412,,2.38,178.207,2.38,230.241,,2.38,229.165,2.38,230.058
2.382,7.49271,2.382,229.159,,2.382,178.327,2.382,229.738,,2.382,229.207,2.382,230.991
2.384,7.49773,2.384,229.441,,2.384,178.446,2.384,229.387,,2.384,229.249,2.384,230.264
2.386,7.50273,2.386,229.639,,2.386,178.565,2.386,229.14,,2.386,229.291,2.386,229.754
2.388,7.50773,2.388,230.237,,2.388,178.684,2.388,229.428,,2.388,229.332,2.388,229.398
2.39,7.51271,2.39,230.656,,2.39,178.803,2.39,229.63,,2.39,229.373,2.39,230.529
2.392,7.51769,2.392,230.489,,2.392,178.921,2.392,230.231,,2.392,229.415,2.392,229.48
2.394,7.52265,2.394,230.833,,2.394,179.039,2.394,230.652,,2.394,229.455,2.394,229.206
2.396,7.52761,2.396,229.693,,2.396,179.157,2.396,230.486,,2.396,229.496,2.396,229.474
2.398,7.53255,2.398,229.355,,2.398,179.275,2.398,229.91,,2.398,229.537,2.398,231.503
