Input time stamp C1 (s),Input Angular Position C1 (rad),Output time stamp C1 (s),Output Angular Position C1 (rad),,Input time stamp C2 (s) ,Input Angular Position C2 (rad),Output time stamp C2 (s),Output Angular Position C2 (rad),,Input time stamp C3 (s) ,Input Angular Position C3 (rad),Output time stamp C3 (s),Output Angular Position C3 (rad),,Input time stamp disturbance C1 (s) ,Input Angular Position  disturbance C1 (rad),Output time stamp  disturbance C1 (s),Output Angular Position C1 disturbance (rad),,Input time stamp disturbance C2 (s) ,Input Angular Position  disturbance C2 (rad),Output time stamp  disturbance C2 (s),Output Angular Position C2 disturbance (rad)
4.05,6.2832,4.05,6.2219,,4.05,305,4.05,300.293,,4.05,30.5,4.05,29.9437,,4.05,6.2832,4.05,6.56245,,4.05,305,4.05,302.637
4.052,6.2832,4.052,6.2219,,4.052,305.2,4.052,300.492,,4.052,30.52,4.052,29.9652,,4.052,6.2832,4.052,6.57472,,4.052,305.2,4.052,302.99
4.054,6.2832,4.054,6.2219,,4.054,305.4,4.054,300.695,,4.054,30.54,4.054,29.9836,,4.054,6.2832,4.054,6.58393,,4.054,305.4,4.054,303.349
4.056,6.2832,4.056,6.2219,,4.056,305.6,4.056,300.9,,4.056,30.56,4.056,30.005,,4.056,6.2832,4.056,6.5962,,4.056,305.6,4.056,303.707
4.058,6.2832,4.058,6.2219,,4.058,305.8,4.058,301.103,,4.058,30.58,4.058,30.0265,,4.058,6.2832,4.058,6.6054,,4.058,305.8,4.058,304.054
4.06,6.2832,4.06,6.2219,,4.06,306,4.06,301.308,,4.06,30.6,4.06,30.048,,4.06,6.2832,4.06,6.61768,,4.06,306,4.06,304.404
4.062,6.2832,4.062,6.2219,,4.062,306.2,4.062,301.511,,4.062,30.62,4.062,30.0664,,4.062,6.2832,4.062,6.62995,,4.062,306.2,4.062,304.751
4.064,6.2832,4.064,6.2219,,4.064,306.4,4.064,301.716,,4.064,30.64,4.064,30.0879,,4.064,6.2832,4.064,6.63915,,4.064,306.4,4.064,305.1
4.066,6.2832,4.066,6.2219,,4.066,306.6,4.066,301.925,,4.066,30.66,4.066,30.1063,,4.066,6.2832,4.066,6.64836,,4.066,306.6,4.066,305.447
4.068,6.2832,4.068,6.2219,,4.068,306.8,4.068,302.131,,4.068,30.68,4.068,30.1278,,4.068,6.2832,4.068,6.66063,,4.068,306.8,4.068,305.794
4.07,6.2832,4.07,6.2219,,4.07,307,4.07,302.333,,4.07,30.7,4.07,30.1492,,4.07,6.2832,4.07,6.66983,,4.07,307,4.07,306.137
4.072,6.2832,4.072,6.2219,,4.072,307.2,4.072,302.539,,4.072,30.72,4.072,30.1707,,4.072,6.2832,4.072,6.67904,,4.072,307.2,4.072,306.49
4.074,6.2832,4.074,6.2219,,4.074,307.4,4.074,302.744,,4.074,30.74,4.074,30.1891,,4.074,6.2832,4.074,6.69131,,4.074,307.4,4.074,306.831
4.076,6.2832,4.076,6.2219,,4.076,307.6,4.076,302.947,,4.076,30.76,4.076,30.2106,,4.076,6.2832,4.076,6.70051,,4.076,307.6,4.076,307.171
4.078,6.2832,4.078,6.2219,,4.078,307.8,4.078,303.158,,4.078,30.78,4.078,30.2321,,4.078,6.2832,4.078,6.70972,,4.078,307.8,4.078,307.509
4.08,6.2832,4.08,6.2219,,4.08,308,4.08,303.361,,4.08,30.8,4.08,30.2535,,4.08,6.2832,4.08,6.71892,,4.08,308,4.08,307.843
4.082,6.2832,4.082,6.2219,,4.082,308.2,4.082,303.566,,4.082,30.82,4.082,30.272,,4.082,6.2832,4.082,6.72812,,4.082,308.2,4.082,308.178
4.084,6.2832,4.084,6.2219,,4.084,308.4,4.084,303.772,,4.084,30.84,4.084,30.2934,,4.084,6.2832,4.084,6.73733,,4.084,308.4,4.084,308.512
4.086,6.2832,4.086,6.2219,,4.086,308.6,4.086,303.974,,4.086,30.86,4.086,30.3149,,4.086,6.2832,4.086,6.74346,,4.086,308.6,4.086,308.84
4.088,6.2832,4.088,6.2219,,4.088,308.8,4.088,304.18,,4.088,30.88,4.088,30.3364,,4.088,6.2832,4.088,6.75267,,4.088,308.8,4.088,309.178
4.09,6.2832,4.09,6.2219,,4.09,309,4.09,304.385,,4.09,30.9,4.09,30.3548,,4.09,6.2832,4.09,6.76187,,4.09,309,4.09,309.506
4.092,6.2832,4.092,6.2219,,4.092,309.2,4.092,304.594,,4.092,30.92,4.092,30.3763,,4.092,6.2832,4.092,6.77108,,4.092,309.2,4.092,309.831
4.094,6.2832,4.094,6.2219,,4.094,309.4,4.094,304.803,,4.094,30.94,4.094,30.3977,,4.094,6.2832,4.094,6.77721,,4.094,309.4,4.094,310.153
4.096,6.2832,4.096,6.2219,,4.096,309.6,4.096,305.011,,4.096,30.96,4.096,30.4162,,4.096,6.2832,4.096,6.78642,,4.096,309.6,4.096,310.472
4.098,6.2832,4.098,6.2219,,4.098,309.8,4.098,305.214,,4.098,30.98,4.098,30.4376,,4.098,6.2832,4.098,6.79562,,4.098,309.8,4.098,310.791
4.1,6.2832,4.1,6.2219,,4.1,310,4.1,305.419,,4.1,31,4.1,30.4591,,4.1,6.2832,4.1,6.80176,,4.1,310,4.1,311.12
4.102,6.2832,4.102,6.2219,,4.102,310.2,4.102,305.625,,4.102,31.02,4.102,30.4806,,4.102,6.2832,4.102,6.81096,,4.102,310.2,4.102,311.436
4.104,6.2832,4.104,6.2219,,4.104,310.4,4.104,305.831,,4.104,31.04,4.104,30.5021,,4.104,6.2832,4.104,6.8171,,4.104,310.4,4.104,311.749
4.106,6.2832,4.106,6.2219,,4.106,310.6,4.106,306.039,,4.106,31.06,4.106,30.5205,,4.106,6.2832,4.106,6.8263,,4.106,310.6,4.106,312.062
4.108,6.2832,4.108,6.2219,,4.108,310.8,4.108,306.245,,4.108,31.08,4.108,30.5419,,4.108,6.2832,4.108,6.83244,,4.108,310.8,4.108,312.371
4.11,6.2832,4.11,6.2219,,4.11,311,4.11,306.45,,4.11,31.1,4.11,30.5634,,4.11,6.2832,4.11,6.83857,,4.11,311,4.11,312.681
4.112,6.2832,4.112,6.2219,,4.112,311.2,4.112,306.656,,4.112,31.12,4.112,30.5849,,4.112,6.2832,4.112,6.84778,,4.112,311.2,4.112,312.991
4.114,6.2832,4.114,6.2219,,4.114,311.4,4.114,306.861,,4.114,31.14,4.114,30.6033,,4.114,6.2832,4.114,6.85391,,4.114,311.4,4.114,313.298
4.116,6.2832,4.116,6.2219,,4.116,311.6,4.116,307.067,,4.116,31.16,4.116,30.6248,,4.116,6.2832,4.116,6.86005,,4.116,311.6,4.116,313.608
4.118,6.2832,4.118,6.2219,,4.118,311.8,4.118,307.276,,4.118,31.18,4.118,30.6463,,4.118,6.2832,4.118,6.86618,,4.118,311.8,4.118,313.912
4.12,6.2832,4.12,6.2219,,4.12,312,4.12,307.484,,4.12,31.2,4.12,30.6647,,4.12,6.2832,4.12,6.87232,,4.12,312,4.12,314.209
4.122,6.2832,4.122,6.2219,,4.122,312.2,4.122,307.693,,4.122,31.22,4.122,30.6861,,4.122,6.2832,4.122,6.87846,,4.122,312.2,4.122,314.507
4.124,6.2832,4.124,6.2219,,4.124,312.4,4.124,307.898,,4.124,31.24,4.124,30.7076,,4.124,6.2832,4.124,6.88459,,4.124,312.4,4.124,314.804
4.126,6.2832,4.126,6.2219,,4.126,312.6,4.126,308.101,,4.126,31.26,4.126,30.7291,,4.126,6.2832,4.126,6.89073,,4.126,312.6,4.126,315.099
4.128,6.2832,4.128,6.2219,,4.128,312.8,4.128,308.306,,4.128,31.28,4.128,30.7506,,4.128,6.2832,4.128,6.8938,,4.128,312.8,4.128,315.39
4.13,6.2832,4.13,6.2219,,4.13,313,4.13,308.512,,4.13,31.3,4.13,30.772,,4.13,6.2832,4.13,6.89993,,4.13,313,4.13,315.682
4.132,6.2832,4.132,6.2219,,4.132,313.2,4.132,308.727,,4.132,31.32,4.132,30.7904,,4.132,6.2832,4.132,6.90607,,4.132,313.2,4.132,315.976
4.134,6.2832,4.134,6.2219,,4.134,313.4,4.134,308.929,,4.134,31.34,4.134,30.8119,,4.134,6.2832,4.134,6.9122,,4.134,313.4,4.134,316.262
4.136,6.2832,4.136,6.2219,,4.136,313.6,4.136,309.135,,4.136,31.36,4.136,30.8334,,4.136,6.2832,4.136,6.91527,,4.136,313.6,4.136,316.547
4.138,6.2832,4.138,6.2219,,4.138,313.8,4.138,309.34,,4.138,31.38,4.138,30.8518,,4.138,6.2832,4.138,6.92141,,4.138,313.8,4.138,316.826
4.14,6.2832,4.14,6.2219,,4.14,314,4.14,309.546,,4.14,31.4,4.14,30.8733,,4.14,6.2832,4.14,6.92448,,4.14,314,4.14,317.105
4.142,6.2832,4.142,6.2219,,4.142,314.2,4.142,309.754,,4.142,31.42,4.142,30.8948,,4.142,6.2832,4.142,6.92754,,4.142,314.2,4.142,317.385
4.144,6.2832,4.144,6.2219,,4.144,314.4,4.144,309.96,,4.144,31.44,4.144,30.9162,,4.144,6.2832,4.144,6.93368,,4.144,314.4,4.144,317.661
4.146,6.2832,4.146,6.2219,,4.146,314.6,4.146,310.169,,4.146,31.46,4.146,30.9346,,4.146,6.2832,4.146,6.93675,,4.146,314.6,4.146,317.934
4.148,6.2832,4.148,6.2219,,4.148,314.8,4.148,310.38,,4.148,31.48,4.148,30.9561,,4.148,6.2832,4.148,6.93982,,4.148,314.8,4.148,318.213
4.15,6.2832,4.15,6.2219,,4.15,315,4.15,310.586,,4.15,31.5,4.15,30.9776,,4.15,6.2832,4.15,6.94288,,4.15,315,4.15,318.48
4.152,6.2832,4.152,6.2219,,4.152,315.2,4.152,310.791,,4.152,31.52,4.152,30.9991,,4.152,6.2832,4.152,6.94902,,4.152,315.2,4.152,318.747
4.154,6.2832,4.154,6.2219,,4.154,315.4,4.154,310.997,,4.154,31.54,4.154,31.0175,,4.154,6.2832,4.154,6.95209,,4.154,315.4,4.154,319.014
4.156,6.2832,4.156,6.2219,,4.156,315.6,4.156,311.203,,4.156,31.56,4.156,31.039,,4.156,6.2832,4.156,6.95516,,4.156,315.6,4.156,319.274
4.158,6.2832,4.158,6.2219,,4.158,315.8,4.158,311.411,,4.158,31.58,4.158,31.0604,,4.158,6.2832,4.158,6.95822,,4.158,315.8,4.158,319.535
4.16,6.2832,4.16,6.2219,,4.16,316,4.16,311.62,,4.16,31.6,4.16,31.0819,,4.16,6.2832,4.16,6.95822,,4.16,316,4.16,319.802
4.162,6.2832,4.162,6.2219,,4.162,316.2,4.162,311.825,,4.162,31.62,4.162,31.1034,,4.162,6.2832,4.162,6.96129,,4.162,316.2,4.162,320.06
4.164,6.2832,4.164,6.2219,,4.164,316.4,4.164,312.031,,4.164,31.64,4.164,31.1218,,4.164,6.2832,4.164,6.96436,,4.164,316.4,4.164,320.311
4.166,6.2832,4.166,6.2219,,4.166,316.6,4.166,312.236,,4.166,31.66,4.166,31.1433,,4.166,6.2832,4.166,6.96743,,4.166,316.6,4.166,320.563
4.168,6.2832,4.168,6.2219,,4.168,316.8,4.168,312.445,,4.168,31.68,4.168,31.1647,,4.168,6.2832,4.168,6.96743,,4.168,316.8,4.168,320.812
4.17,6.2832,4.17,6.2219,,4.17,317,4.17,312.654,,4.17,31.7,4.17,31.1862,,4.17,6.2832,4.17,6.9705,,4.17,317,4.17,321.06
4.172,6.2832,4.172,6.2219,,4.172,317.2,4.172,312.859,,4.172,31.72,4.172,31.2046,,4.172,6.2832,4.172,6.97356,,4.172,317.2,4.172,321.306
4.174,6.2832,4.174,6.2219,,4.174,317.4,4.174,313.068,,4.174,31.74,4.174,31.2261,,4.174,6.2832,4.174,6.97356,,4.174,317.4,4.174,321.551
4.176,6.2832,4.176,6.2219,,4.176,317.6,4.176,313.27,,4.176,31.76,4.176,31.2476,,4.176,6.2832,4.176,6.97663,,4.176,317.6,4.176,321.799
4.178,6.2832,4.178,6.2219,,4.178,317.8,4.178,313.479,,4.178,31.78,4.178,31.2691,,4.178,6.2832,4.178,6.97663,,4.178,317.8,4.178,322.039
4.18,6.2832,4.18,6.2219,,4.18,318,4.18,313.685,,4.18,31.8,4.18,31.2875,,4.18,6.2832,4.18,6.97663,,4.18,318,4.18,322.272
4.182,6.2832,4.182,6.2219,,4.182,318.2,4.182,313.89,,4.182,31.82,4.182,31.3089,,4.182,6.2832,4.182,6.9797,,4.182,318.2,4.182,322.508
4.184,6.2832,4.184,6.2219,,4.184,318.4,4.184,314.102,,4.184,31.84,4.184,31.3304,,4.184,6.2832,4.184,6.9797,,4.184,318.4,4.184,322.741
4.186,6.2832,4.186,6.2219,,4.186,318.6,4.186,314.31,,4.186,31.86,4.186,31.3488,,4.186,6.2832,4.186,6.9797,,4.186,318.6,4.186,322.971
4.188,6.2832,4.188,6.2219,,4.188,318.8,4.188,314.516,,4.188,31.88,4.188,31.3703,,4.188,6.2832,4.188,6.9797,,4.188,318.8,4.188,323.202
4.19,6.2832,4.19,6.2219,,4.19,319,4.19,314.722,,4.19,31.9,4.19,31.3918,,4.19,6.2832,4.19,6.9797,,4.19,319,4.19,323.429
4.192,6.2832,4.192,6.2219,,4.192,319.2,4.192,314.927,,4.192,31.92,4.192,31.4133,,4.192,6.2832,4.192,6.9797,,4.192,319.2,4.192,323.656
4.194,6.2832,4.194,6.2219,,4.194,319.4,4.194,315.133,,4.194,31.94,4.194,31.4347,,4.194,6.2832,4.194,6.9797,,4.194,319.4,4.194,323.88
4.196,6.2832,4.196,6.2219,,4.196,319.6,4.196,315.338,,4.196,31.96,4.196,31.4531,,4.196,6.2832,4.196,6.9797,,4.196,319.6,4.196,324.1
4.198,6.2832,4.198,6.2219,,4.198,319.8,4.198,315.544,,4.198,31.98,4.198,31.4746,,4.198,6.2832,4.198,6.9797,,4.198,319.8,4.198,324.318
4.2,6.2832,4.2,6.2219,,4.2,320,4.2,315.752,,4.2,32,4.2,31.4961,,4.2,6.2832,4.2,6.9797,,4.2,320,4.2,324.533
4.202,6.2832,4.202,6.2219,,4.202,320.2,4.202,315.964,,4.202,32.02,4.202,31.5176,,4.202,6.2832,4.202,6.9797,,4.202,320.2,4.202,324.745
4.204,6.2832,4.204,6.2219,,4.204,320.4,4.204,316.17,,4.204,32.04,4.204,31.536,,4.204,6.2832,4.204,6.9797,,4.204,320.4,4.204,324.959
4.206,6.2832,4.206,6.2219,,4.206,320.6,4.206,316.375,,4.206,32.06,4.206,31.5574,,4.206,6.2832,4.206,6.97663,,4.206,320.6,4.206,325.168
4.208,6.2832,4.208,6.2219,,4.208,320.8,4.208,316.578,,4.208,32.08,4.208,31.5789,,4.208,6.2832,4.208,6.97663,,4.208,320.8,4.208,325.38
4.21,6.2832,4.21,6.2219,,4.21,321,4.21,316.786,,4.21,32.1,4.21,31.5973,,4.21,6.2832,4.21,6.97663,,4.21,321,4.21,325.588
4.212,6.2832,4.212,6.2219,,4.212,321.2,4.212,316.992,,4.212,32.12,4.212,31.6188,,4.212,6.2832,4.212,6.97356,,4.212,321.2,4.212,325.791
4.214,6.2832,4.214,6.2219,,4.214,321.4,4.214,317.197,,4.214,32.14,4.214,31.6403,,4.214,6.2832,4.214,6.97356,,4.214,321.4,4.214,325.99
4.216,6.2832,4.216,6.2219,,4.216,321.6,4.216,317.403,,4.216,32.16,4.216,31.6618,,4.216,6.2832,4.216,6.9705,,4.216,321.6,4.216,326.19
4.218,6.2832,4.218,6.2219,,4.218,321.8,4.218,317.615,,4.218,32.18,4.218,31.6802,,4.218,6.2832,4.218,6.9705,,4.218,321.8,4.218,326.386
4.22,6.2832,4.22,6.2219,,4.22,322,4.22,317.823,,4.22,32.2,4.22,31.7016,,4.22,6.2832,4.22,6.96743,,4.22,322,4.22,326.586
4.222,6.2832,4.222,6.2219,,4.222,322.2,4.222,318.026,,4.222,32.22,4.222,31.7231,,4.222,6.2832,4.222,6.96436,,4.222,322.2,4.222,326.779
4.224,6.2832,4.224,6.2219,,4.224,322.4,4.224,318.234,,4.224,32.24,4.224,31.7415,,4.224,6.2832,4.224,6.96436,,4.224,322.4,4.224,326.969
4.226,6.2832,4.226,6.2219,,4.226,322.6,4.226,318.437,,4.226,32.26,4.226,31.763,,4.226,6.2832,4.226,6.96129,,4.226,322.6,4.226,327.156
4.228,6.2832,4.228,6.2219,,4.228,322.8,4.228,318.642,,4.228,32.28,4.228,31.7845,,4.228,6.2832,4.228,6.95822,,4.228,322.8,4.228,327.343
4.23,6.2832,4.23,6.2219,,4.23,323,4.23,318.86,,4.23,32.3,4.23,31.8029,,4.23,6.2832,4.23,6.95516,,4.23,323,4.23,327.53
4.232,6.2832,4.232,6.2219,,4.232,323.2,4.232,319.057,,4.232,32.32,4.232,31.8244,,4.232,6.2832,4.232,6.95516,,4.232,323.2,4.232,327.711
4.234,6.2832,4.234,6.2219,,4.234,323.4,4.234,319.262,,4.234,32.34,4.234,31.8458,,4.234,6.2832,4.234,6.95209,,4.234,323.4,4.234,327.892
4.236,6.2832,4.236,6.2219,,4.236,323.6,4.236,319.468,,4.236,32.36,4.236,31.8673,,4.236,6.2832,4.236,6.94902,,4.236,323.6,4.236,328.077
4.238,6.2832,4.238,6.2219,,4.238,323.8,4.238,319.67,,4.238,32.38,4.238,31.8857,,4.238,6.2832,4.238,6.94595,,4.238,323.8,4.238,328.258
4.24,6.2832,4.24,6.2219,,4.24,324,4.24,319.879,,4.24,32.4,4.24,31.9072,,4.24,6.2832,4.24,6.94288,,4.24,324,4.24,328.429
4.242,6.2832,4.242,6.2219,,4.242,324.2,4.242,320.084,,4.242,32.42,4.242,31.9256,,4.242,6.2832,4.242,6.93982,,4.242,324.2,4.242,328.601
4.244,6.2832,4.244,6.2219,,4.244,324.4,4.244,320.29,,4.244,32.44,4.244,31.9471,,4.244,6.2832,4.244,6.93675,,4.244,324.4,4.244,328.773
4.246,6.2832,4.246,6.2219,,4.246,324.6,4.246,320.499,,4.246,32.46,4.246,31.9686,,4.246,6.2832,4.246,6.93368,,4.246,324.6,4.246,328.942
4.248,6.2832,4.248,6.2219,,4.248,324.8,4.248,320.704,,4.248,32.48,4.248,31.987,,4.248,6.2832,4.248,6.93061,,4.248,324.8,4.248,329.11
4.25,6.2832,4.25,6.2219,,4.25,325,4.25,320.91,,4.25,32.5,4.25,32.0084,,4.25,6.2832,4.25,6.92448,,4.25,325,4.25,329.276
4.252,6.2832,4.252,6.2219,,4.252,325.2,4.252,321.112,,4.252,32.52,4.252,32.0299,,4.252,6.2832,4.252,6.92141,,4.252,325.2,4.252,329.445
4.254,6.2832,4.254,6.2219,,4.254,325.4,4.254,321.318,,4.254,32.54,4.254,32.0483,,4.254,6.2832,4.254,6.91834,,4.254,325.4,4.254,329.608
4.256,6.2832,4.256,6.2219,,4.256,325.6,4.256,321.523,,4.256,32.56,4.256,32.0698,,4.256,6.2832,4.256,6.91527,,4.256,325.6,4.256,329.767
4.258,6.2832,4.258,6.2219,,4.258,325.8,4.258,321.726,,4.258,32.58,4.258,32.0913,,4.258,6.2832,4.258,6.90914,,4.258,325.8,4.258,329.927
4.26,6.2832,4.26,6.2219,,4.26,326,4.26,321.931,,4.26,32.6,4.26,32.1097,,4.26,6.2832,4.26,6.90607,,4.26,326,4.26,330.08
4.262,6.2832,4.262,6.2219,,4.262,326.2,4.262,322.14,,4.262,32.62,4.262,32.1312,,4.262,6.2832,4.262,6.903,,4.262,326.2,4.262,330.236
4.264,6.2832,4.264,6.2219,,4.264,326.4,4.264,322.349,,4.264,32.64,4.264,32.1526,,4.264,6.2832,4.264,6.89686,,4.264,326.4,4.264,330.39
4.266,6.2832,4.266,6.2219,,4.266,326.6,4.266,322.551,,4.266,32.66,4.266,32.171,,4.266,6.2832,4.266,6.8938,,4.266,326.6,4.266,330.543
4.268,6.2832,4.268,6.2219,,4.268,326.8,4.268,322.754,,4.268,32.68,4.268,32.1925,,4.268,6.2832,4.268,6.88766,,4.268,326.8,4.268,330.697
4.27,6.2832,4.27,6.2219,,4.27,327,4.27,322.959,,4.27,32.7,4.27,32.2109,,4.27,6.2832,4.27,6.88459,,4.27,327,4.27,330.844
4.272,6.2832,4.272,6.2219,,4.272,327.2,4.272,323.162,,4.272,32.72,4.272,32.2324,,4.272,6.2832,4.272,6.87846,,4.272,327.2,4.272,330.994
4.274,6.2832,4.274,6.2219,,4.274,327.4,4.274,323.373,,4.274,32.74,4.274,32.2539,,4.274,6.2832,4.274,6.87539,,4.274,327.4,4.274,331.135
4.276,6.2832,4.276,6.2219,,4.276,327.6,4.276,323.576,,4.276,32.76,4.276,32.2754,,4.276,6.2832,4.276,6.86925,,4.276,327.6,4.276,331.28
4.278,6.2832,4.278,6.2219,,4.278,327.8,4.278,323.781,,4.278,32.78,4.278,32.2938,,4.278,6.2832,4.278,6.86618,,4.278,327.8,4.278,331.421
4.28,6.2832,4.28,6.2219,,4.28,328,4.28,323.984,,4.28,32.8,4.28,32.3152,,4.28,6.2832,4.28,6.86005,,4.28,328,4.28,331.565
4.282,6.2832,4.282,6.2219,,4.282,328.2,4.282,324.186,,4.282,32.82,4.282,32.3337,,4.282,6.2832,4.282,6.85391,,4.282,328.2,4.282,331.703
4.284,6.2832,4.284,6.2219,,4.284,328.4,4.284,324.392,,4.284,32.84,4.284,32.3551,,4.284,6.2832,4.284,6.85084,,4.284,328.4,4.284,331.841
4.286,6.2832,4.286,6.2219,,4.286,328.6,4.286,324.594,,4.286,32.86,4.286,32.3735,,4.286,6.2832,4.286,6.84471,,4.286,328.6,4.286,331.976
4.288,6.2832,4.288,6.2219,,4.288,328.8,4.288,324.803,,4.288,32.88,4.288,32.395,,4.288,6.2832,4.288,6.83857,,4.288,328.8,4.288,332.111
4.29,6.2832,4.29,6.2219,,4.29,329,4.29,325.012,,4.29,32.9,4.29,32.4165,,4.29,6.2832,4.29,6.83244,,4.29,329,4.29,332.243
4.292,6.2832,4.292,6.2219,,4.292,329.2,4.292,325.211,,4.292,32.92,4.292,32.4349,,4.292,6.2832,4.292,6.8263,,4.292,329.2,4.292,332.375
4.294,6.2832,4.294,6.2219,,4.294,329.4,4.294,325.417,,4.294,32.94,4.294,32.4564,,4.294,6.2832,4.294,6.82323,,4.294,329.4,4.294,332.507
4.296,6.2832,4.296,6.2219,,4.296,329.6,4.296,325.616,,4.296,32.96,4.296,32.4778,,4.296,6.2832,4.296,6.8171,,4.296,329.6,4.296,332.639
4.298,6.2832,4.298,6.2219,,4.298,329.8,4.298,325.819,,4.298,32.98,4.298,32.4963,,4.298,6.2832,4.298,6.81096,,4.298,329.8,4.298,332.764
4.3,6.2832,4.3,6.2219,,4.3,330,4.3,326.024,,4.3,33,4.3,32.5177,,4.3,6.2832,4.3,6.80482,,4.3,330,4.3,332.89
4.302,6.2832,4.302,6.2219,,4.302,330.2,4.302,326.227,,4.302,33.02,4.302,32.5361,,4.302,6.2832,4.302,6.79869,,4.302,330.2,4.302,333.013
4.304,6.2832,4.304,6.2219,,4.304,330.4,4.304,326.432,,4.304,33.04,4.304,32.5576,,4.304,6.2832,4.304,6.79255,,4.304,330.4,4.304,333.136
4.306,6.2832,4.306,6.2219,,4.306,330.6,4.306,326.638,,4.306,33.06,4.306,32.5791,,4.306,6.2832,4.306,6.78642,,4.306,330.6,4.306,333.258
4.308,6.2832,4.308,6.2219,,4.308,330.8,4.308,326.843,,4.308,33.08,4.308,32.5975,,4.308,6.2832,4.308,6.78028,,4.308,330.8,4.308,333.381
4.31,6.2832,4.31,6.2219,,4.31,331,4.31,327.043,,4.31,33.1,4.31,32.619,,4.31,6.2832,4.31,6.77414,,4.31,331,4.31,333.501
4.312,6.2832,4.312,6.2219,,4.312,331.2,4.312,327.245,,4.312,33.12,4.312,32.6374,,4.312,6.2832,4.312,6.76801,,4.312,331.2,4.312,333.62
4.314,6.2832,4.314,6.2219,,4.314,331.4,4.314,327.448,,4.314,33.14,4.314,32.6589,,4.314,6.2832,4.314,6.76187,,4.314,331.4,4.314,333.737
4.316,6.2832,4.316,6.2219,,4.316,331.6,4.316,327.65,,4.316,33.16,4.316,32.6773,,4.316,6.2832,4.316,6.75574,,4.316,331.6,4.316,333.854
4.318,6.2832,4.318,6.2219,,4.318,331.8,4.318,327.859,,4.318,33.18,4.318,32.6987,,4.318,6.2832,4.318,6.7496,,4.318,331.8,4.318,333.967
4.32,6.2832,4.32,6.2219,,4.32,332,4.32,328.061,,4.32,33.2,4.32,32.7202,,4.32,6.2832,4.32,6.74346,,4.32,332,4.32,334.081
4.322,6.2832,4.322,6.2219,,4.322,332.2,4.322,328.261,,4.322,33.22,4.322,32.7386,,4.322,6.2832,4.322,6.73733,,4.322,332.2,4.322,334.194
4.324,6.2832,4.324,6.2219,,4.324,332.4,4.324,328.463,,4.324,33.24,4.324,32.7601,,4.324,6.2832,4.324,6.73119,,4.324,332.4,4.324,334.308
4.326,6.2832,4.326,6.2219,,4.326,332.6,4.326,328.666,,4.326,33.26,4.326,32.7785,,4.326,6.2832,4.326,6.72506,,4.326,332.6,4.326,334.418
4.328,6.2832,4.328,6.2219,,4.328,332.8,4.328,328.868,,4.328,33.28,4.328,32.8,,4.328,6.2832,4.328,6.71892,,4.328,332.8,4.328,334.529
4.33,6.2832,4.33,6.2219,,4.33,333,4.33,329.071,,4.33,33.3,4.33,32.8184,,4.33,6.2832,4.33,6.71278,,4.33,333,4.33,334.639
4.332,6.2832,4.332,6.2219,,4.332,333.2,4.332,329.276,,4.332,33.32,4.332,32.8399,,4.332,6.2832,4.332,6.70358,,4.332,333.2,4.332,334.746
4.334,6.2832,4.334,6.2219,,4.334,333.4,4.334,329.482,,4.334,33.34,4.334,32.8583,,4.334,6.2832,4.334,6.69744,,4.334,333.4,4.334,334.854
4.336,6.2832,4.336,6.2219,,4.336,333.6,4.336,329.681,,4.336,33.36,4.336,32.8798,,4.336,6.2832,4.336,6.69131,,4.336,333.6,4.336,334.958
4.338,6.2832,4.338,6.2219,,4.338,333.8,4.338,329.884,,4.338,33.38,4.338,32.8982,,4.338,6.2832,4.338,6.68517,,4.338,333.8,4.338,335.062
4.34,6.2832,4.34,6.2219,,4.34,334,4.34,330.083,,4.34,33.4,4.34,32.9196,,4.34,6.2832,4.34,6.67904,,4.34,334,4.34,335.17
4.342,6.2832,4.342,6.2219,,4.342,334.2,4.342,330.286,,4.342,33.42,4.342,32.9411,,4.342,6.2832,4.342,6.66983,,4.342,334.2,4.342,335.274
4.344,6.2832,4.344,6.2219,,4.344,334.4,4.344,330.494,,4.344,33.44,4.344,32.9595,,4.344,6.2832,4.344,6.6637,,4.344,334.4,4.344,335.378
4.346,6.2832,4.346,6.2219,,4.346,334.6,4.346,330.694,,4.346,33.46,4.346,32.981,,4.346,6.2832,4.346,6.65756,,4.346,334.6,4.346,335.477
4.348,6.2832,4.348,6.2219,,4.348,334.8,4.348,330.896,,4.348,33.48,4.348,32.9994,,4.348,6.2832,4.348,6.65142,,4.348,334.8,4.348,335.578
4.35,6.2832,4.35,6.2219,,4.35,335,4.35,331.095,,4.35,33.5,4.35,33.0209,,4.35,6.2832,4.35,6.64222,,4.35,335,4.35,335.679
4.352,6.2832,4.352,6.2219,,4.352,335.2,4.352,331.295,,4.352,33.52,4.352,33.0393,,4.352,6.2832,4.352,6.63608,,4.352,335.2,4.352,335.78
4.354,6.2832,4.354,6.2219,,4.354,335.4,4.354,331.5,,4.354,33.54,4.354,33.0608,,4.354,6.2832,4.354,6.62995,,4.354,335.4,4.354,335.879
4.356,6.2832,4.356,6.2219,,4.356,335.6,4.356,331.697,,4.356,33.56,4.356,33.0792,,4.356,6.2832,4.356,6.62074,,4.356,335.6,4.356,335.98
4.358,6.2832,4.358,6.2219,,4.358,335.8,4.358,331.899,,4.358,33.58,4.358,33.1007,,4.358,6.2832,4.358,6.61461,,4.358,335.8,4.358,336.078
