Input time stamp C1 (s),Input Angular Position C1 (rad),Output time stamp C1 (s),Output Angular Position C1 (rad),,Input time stamp C2 (s) ,Input Angular Position C2 (rad),Output time stamp C2 (s),Output Angular Position C2 (rad),,Input time stamp C3 (s) ,Input Angular Position C3 (rad),Output time stamp C3 (s),Output Angular Position C3 (rad)
2.03,6.2832,2.03,6.34462,,2.03,6.2832,2.03,6.34462,,2.03,10.3,2.03,9.80226
2.032,6.2832,2.032,6.34462,,2.032,6.2832,2.032,6.34462,,2.032,10.32,2.032,9.82067
2.034,6.2832,2.034,6.34462,,2.034,6.2832,2.034,6.34462,,2.034,10.34,2.034,9.84214
2.036,6.2832,2.036,6.34462,,2.036,6.2832,2.036,6.34462,,2.036,10.36,2.036,9.86362
2.038,6.2832,2.038,6.34462,,2.038,6.2832,2.038,6.34462,,2.038,10.38,2.038,9.88203
2.04,6.2832,2.04,6.34462,,2.04,6.2832,2.04,6.34462,,2.04,10.4,2.04,9.9035
2.042,6.2832,2.042,6.34462,,2.042,6.2832,2.042,6.34462,,2.042,10.42,2.042,9.92191
2.044,6.2832,2.044,6.34462,,2.044,6.2832,2.044,6.34462,,2.044,10.44,2.044,9.94339
2.046,6.2832,2.046,6.34462,,2.046,6.2832,2.046,6.34462,,2.046,10.46,2.046,9.9618
2.048,6.2832,2.048,6.34462,,2.048,6.2832,2.048,6.34462,,2.048,10.48,2.048,9.98327
2.05,6.2832,2.05,6.34462,,2.05,6.2832,2.05,6.34462,,2.05,10.5,2.05,10.0017
2.052,6.2832,2.052,6.34462,,2.052,6.2832,2.052,6.34462,,2.052,10.52,2.052,10.0232
2.054,6.2832,2.054,6.34462,,2.054,6.2832,2.054,6.34462,,2.054,10.54,2.054,10.0416
2.056,6.2832,2.056,6.34462,,2.056,6.2832,2.056,6.34462,,2.056,10.56,2.056,10.063
2.058,6.2832,2.058,6.34462,,2.058,6.2832,2.058,6.34462,,2.058,10.58,2.058,10.0814
2.06,6.2832,2.06,6.34462,,2.06,6.2832,2.06,6.34462,,2.06,10.6,2.06,10.1029
2.062,6.2832,2.062,6.34462,,2.062,6.2832,2.062,6.34462,,2.062,10.62,2.062,10.1213
2.064,6.2832,2.064,6.34462,,2.064,6.2832,2.064,6.34462,,2.064,10.64,2.064,10.1397
2.066,6.2832,2.066,6.34462,,2.066,6.2832,2.066,6.34462,,2.066,10.66,2.066,10.1612
2.068,6.2832,2.068,6.34462,,2.068,6.2832,2.068,6.34462,,2.068,10.68,2.068,10.1827
2.07,6.2832,2.07,6.34462,,2.07,6.2832,2.07,6.34462,,2.07,10.7,2.07,10.2011
2.072,6.2832,2.072,6.34462,,2.072,6.2832,2.072,6.34462,,2.072,10.72,2.072,10.2195
2.074,6.2832,2.074,6.34462,,2.074,6.2832,2.074,6.34462,,2.074,10.74,2.074,10.241
2.076,6.2832,2.076,6.34462,,2.076,6.2832,2.076,6.34462,,2.076,10.76,2.076,10.2594
2.078,6.2832,2.078,6.34462,,2.078,6.2832,2.078,6.34462,,2.078,10.78,2.078,10.2809
2.08,6.2832,2.08,6.34462,,2.08,6.2832,2.08,6.34462,,2.08,10.8,2.08,10.2993
2.082,6.2832,2.082,6.34462,,2.082,6.2832,2.082,6.34462,,2.082,10.82,2.082,10.3208
2.084,6.2832,2.084,6.34462,,2.084,6.2832,2.084,6.34462,,2.084,10.84,2.084,10.3392
2.086,6.2832,2.086,6.34462,,2.086,6.2832,2.086,6.34462,,2.086,10.86,2.086,10.3576
2.088,6.2832,2.088,6.34462,,2.088,6.2832,2.088,6.34462,,2.088,10.88,2.088,10.379
2.09,6.2832,2.09,6.34462,,2.09,6.2832,2.09,6.34462,,2.09,10.9,2.09,10.3975
2.092,6.2832,2.092,6.34462,,2.092,6.2832,2.092,6.34462,,2.092,10.92,2.092,10.4159
2.094,6.2832,2.094,6.34462,,2.094,6.2832,2.094,6.34462,,2.094,10.94,2.094,10.4373
2.096,6.2832,2.096,6.34462,,2.096,6.2832,2.096,6.34462,,2.096,10.96,2.096,10.4557
2.098,6.2832,2.098,6.34462,,2.098,6.2832,2.098,6.34462,,2.098,10.98,2.098,10.4772
2.1,6.2832,2.1,6.34462,,2.1,6.2832,2.1,6.34462,,2.1,11,2.1,10.4956
2.102,6.2832,2.102,6.34462,,2.102,6.2832,2.102,6.34462,,2.102,11.02,2.102,10.514
2.104,6.2832,2.104,6.34462,,2.104,6.2832,2.104,6.34462,,2.104,11.04,2.104,10.5324
2.106,6.2832,2.106,6.34462,,2.106,6.2832,2.106,6.34462,,2.106,11.06,2.106,10.5539
2.108,6.2832,2.108,6.34462,,2.108,6.2832,2.108,6.34462,,2.108,11.08,2.108,10.5723
2.11,6.2832,2.11,6.34462,,2.11,6.2832,2.11,6.34462,,2.11,11.1,2.11,10.5938
2.112,6.2832,2.112,6.34462,,2.112,6.2832,2.112,6.34462,,2.112,11.12,2.112,10.6122
2.114,6.2832,2.114,6.34462,,2.114,6.2832,2.114,6.34462,,2.114,11.14,2.114,10.6306
2.116,6.2832,2.116,6.34462,,2.116,6.2832,2.116,6.34462,,2.116,11.16,2.116,10.6521
2.118,6.2832,2.118,6.34462,,2.118,6.2832,2.118,6.34462,,2.118,11.18,2.118,10.6705
2.12,6.2832,2.12,6.34462,,2.12,6.2832,2.12,6.34462,,2.12,11.2,2.12,10.6889
2.122,6.2832,2.122,6.34462,,2.122,6.2832,2.122,6.34462,,2.122,11.22,2.122,10.7104
2.124,6.2832,2.124,6.34462,,2.124,6.2832,2.124,6.34462,,2.124,11.24,2.124,10.7288
2.126,6.2832,2.126,6.34462,,2.126,6.2832,2.126,6.34462,,2.126,11.26,2.126,10.7472
2.128,6.2832,2.128,6.34462,,2.128,6.2832,2.128,6.34462,,2.128,11.28,2.128,10.7656
2.13,6.2832,2.13,6.34462,,2.13,6.2832,2.13,6.34462,,2.13,11.3,2.13,10.7871
2.132,6.2832,2.132,6.34462,,2.132,6.2832,2.132,6.34462,,2.132,11.32,2.132,10.8055
2.134,6.2832,2.134,6.34462,,2.134,6.2832,2.134,6.34462,,2.134,11.34,2.134,10.827
2.136,6.2832,2.136,6.34462,,2.136,6.2832,2.136,6.34462,,2.136,11.36,2.136,10.8454
2.138,6.2832,2.138,6.34462,,2.138,6.2832,2.138,6.34462,,2.138,11.38,2.138,10.8638
2.14,6.2832,2.14,6.34462,,2.14,6.2832,2.14,6.34462,,2.14,11.4,2.14,10.8853
2.142,6.2832,2.142,6.34462,,2.142,6.2832,2.142,6.34462,,2.142,11.42,2.142,10.9037
2.144,6.2832,2.144,6.34462,,2.144,6.2832,2.144,6.34462,,2.144,11.44,2.144,10.9221
2.146,6.2832,2.146,6.34462,,2.146,6.2832,2.146,6.34462,,2.146,11.46,2.146,10.9405
2.148,6.2832,2.148,6.34462,,2.148,6.2832,2.148,6.34462,,2.148,11.48,2.148,10.962
2.15,6.2832,2.15,6.34462,,2.15,6.2832,2.15,6.34462,,2.15,11.5,2.15,10.9804
2.152,6.2832,2.152,6.34462,,2.152,6.2832,2.152,6.34462,,2.152,11.52,2.152,10.9988
2.154,6.2832,2.154,6.34462,,2.154,6.2832,2.154,6.34462,,2.154,11.54,2.154,11.0203
2.156,6.2832,2.156,6.34462,,2.156,6.2832,2.156,6.34462,,2.156,11.56,2.156,11.0387
2.158,6.2832,2.158,6.34462,,2.158,6.2832,2.158,6.34462,,2.158,11.58,2.158,11.0601
2.16,6.2832,2.16,6.34462,,2.16,6.2832,2.16,6.34462,,2.16,11.6,2.16,11.0785
2.162,6.2832,2.162,6.34462,,2.162,6.2832,2.162,6.34462,,2.162,11.62,2.162,11.097
2.164,6.2832,2.164,6.34462,,2.164,6.2832,2.164,6.34462,,2.164,11.64,2.164,11.1154
2.166,6.2832,2.166,6.34462,,2.166,6.2832,2.166,6.34462,,2.166,11.66,2.166,11.1368
2.168,6.2832,2.168,6.34462,,2.168,6.2832,2.168,6.34462,,2.168,11.68,2.168,11.1552
2.17,6.2832,2.17,6.34462,,2.17,6.2832,2.17,6.34462,,2.17,11.7,2.17,11.1767
2.172,6.2832,2.172,6.34462,,2.172,6.2832,2.172,6.34462,,2.172,11.72,2.172,11.1951
2.174,6.2832,2.174,6.34462,,2.174,6.2832,2.174,6.34462,,2.174,11.74,2.174,11.2135
2.176,6.2832,2.176,6.34462,,2.176,6.2832,2.176,6.34462,,2.176,11.76,2.176,11.235
2.178,6.2832,2.178,6.34462,,2.178,6.2832,2.178,6.34462,,2.178,11.78,2.178,11.2534
2.18,6.2832,2.18,6.34462,,2.18,6.2832,2.18,6.34462,,2.18,11.8,2.18,11.2718
2.182,6.2832,2.182,6.34462,,2.182,6.2832,2.182,6.34462,,2.182,11.82,2.182,11.2933
2.184,6.2832,2.184,6.34462,,2.184,6.2832,2.184,6.34462,,2.184,11.84,2.184,11.3117
2.186,6.2832,2.186,6.34462,,2.186,6.2832,2.186,6.34462,,2.186,11.86,2.186,11.3332
2.188,6.2832,2.188,6.34462,,2.188,6.2832,2.188,6.34462,,2.188,11.88,2.188,11.3516
2.19,6.2832,2.19,6.34462,,2.19,6.2832,2.19,6.34462,,2.19,11.9,2.19,11.37
2.192,6.2832,2.192,6.34462,,2.192,6.2832,2.192,6.34462,,2.192,11.92,2.192,11.3915
2.194,6.2832,2.194,6.34462,,2.194,6.2832,2.194,6.34462,,2.194,11.94,2.194,11.4099
2.196,6.2832,2.196,6.34462,,2.196,6.2832,2.196,6.34462,,2.196,11.96,2.196,11.4314
2.198,6.2832,2.198,6.34462,,2.198,6.2832,2.198,6.34462,,2.198,11.98,2.198,11.4498
2.2,6.2832,2.2,6.34462,,2.2,6.2832,2.2,6.34462,,2.2,12,2.2,11.4713
2.202,6.2832,2.202,6.34462,,2.202,6.2832,2.202,6.34462,,2.202,12.02,2.202,11.4897
2.204,6.2832,2.204,6.34462,,2.204,6.2832,2.204,6.34462,,2.204,12.04,2.204,11.5111
2.206,6.2832,2.206,6.34462,,2.206,6.2832,2.206,6.34462,,2.206,12.06,2.206,11.5295
2.208,6.2832,2.208,6.34462,,2.208,6.2832,2.208,6.34462,,2.208,12.08,2.208,11.551
2.21,6.2832,2.21,6.34462,,2.21,6.2832,2.21,6.34462,,2.21,12.1,2.21,11.5694
2.212,6.2832,2.212,6.34462,,2.212,6.2832,2.212,6.34462,,2.212,12.12,2.212,11.5909
2.214,6.2832,2.214,6.34462,,2.214,6.2832,2.214,6.34462,,2.214,12.14,2.214,11.6124
2.216,6.2832,2.216,6.34462,,2.216,6.2832,2.216,6.34462,,2.216,12.16,2.216,11.6308
2.218,6.2832,2.218,6.34462,,2.218,6.2832,2.218,6.34462,,2.218,12.18,2.218,11.6523
2.22,6.2832,2.22,6.34462,,2.22,6.2832,2.22,6.34462,,2.22,12.2,2.22,11.6707
2.222,6.2832,2.222,6.34462,,2.222,6.2832,2.222,6.34462,,2.222,12.22,2.222,11.6921
2.224,6.2832,2.224,6.34462,,2.224,6.2832,2.224,6.34462,,2.224,12.24,2.224,11.7106
2.226,6.2832,2.226,6.34462,,2.226,6.2832,2.226,6.34462,,2.226,12.26,2.226,11.732
2.228,6.2832,2.228,6.34462,,2.228,6.2832,2.228,6.34462,,2.228,12.28,2.228,11.7535
2.23,6.2832,2.23,6.34462,,2.23,6.2832,2.23,6.34462,,2.23,12.3,2.23,11.7719
2.232,6.2832,2.232,6.34462,,2.232,6.2832,2.232,6.34462,,2.232,12.32,2.232,11.7934
2.234,6.2832,2.234,6.34462,,2.234,6.2832,2.234,6.34462,,2.234,12.34,2.234,11.8149
2.236,6.2832,2.236,6.34462,,2.236,6.2832,2.236,6.34462,,2.236,12.36,2.236,11.8333
2.238,6.2832,2.238,6.34462,,2.238,6.2832,2.238,6.34462,,2.238,12.38,2.238,11.8548
2.24,6.2832,2.24,6.34462,,2.24,6.2832,2.24,6.34462,,2.24,12.4,2.24,11.8762
2.242,6.2832,2.242,6.34462,,2.242,6.2832,2.242,6.34462,,2.242,12.42,2.242,11.8977
2.244,6.2832,2.244,6.34462,,2.244,6.2832,2.244,6.34462,,2.244,12.44,2.244,11.9161
2.246,6.2832,2.246,6.34462,,2.246,6.2832,2.246,6.34462,,2.246,12.46,2.246,11.9376
2.248,6.2832,2.248,6.34462,,2.248,6.2832,2.248,6.34462,,2.248,12.48,2.248,11.956
2.25,6.2832,2.25,6.34462,,2.25,6.2832,2.25,6.34462,,2.25,12.5,2.25,11.9775
2.252,6.2832,2.252,6.34462,,2.252,6.2832,2.252,6.34462,,2.252,12.52,2.252,11.9989
2.254,6.2832,2.254,6.34462,,2.254,6.2832,2.254,6.34462,,2.254,12.54,2.254,12.0204
2.256,6.2832,2.256,6.34462,,2.256,6.2832,2.256,6.34462,,2.256,12.56,2.256,12.0419
2.258,6.2832,2.258,6.34462,,2.258,6.2832,2.258,6.34462,,2.258,12.58,2.258,12.0634
2.26,6.2832,2.26,6.34462,,2.26,6.2832,2.26,6.34462,,2.26,12.6,2.26,12.0818
2.262,6.2832,2.262,6.34462,,2.262,6.2832,2.262,6.34462,,2.262,12.62,2.262,12.1033
2.264,6.2832,2.264,6.34462,,2.264,6.2832,2.264,6.34462,,2.264,12.64,2.264,12.1247
2.266,6.2832,2.266,6.34462,,2.266,6.2832,2.266,6.34462,,2.266,12.66,2.266,12.1431
2.268,6.2832,2.268,6.34462,,2.268,6.2832,2.268,6.34462,,2.268,12.68,2.268,12.1646
2.27,6.2832,2.27,6.34462,,2.27,6.2832,2.27,6.34462,,2.27,12.7,2.27,12.1861
2.272,6.2832,2.272,6.34462,,2.272,6.2832,2.272,6.34462,,2.272,12.72,2.272,12.2076
2.274,6.2832,2.274,6.34462,,2.274,6.2832,2.274,6.34462,,2.274,12.74,2.274,12.226
2.276,6.2832,2.276,6.34462,,2.276,6.2832,2.276,6.34462,,2.276,12.76,2.276,12.2475
2.278,6.2832,2.278,6.34462,,2.278,6.2832,2.278,6.34462,,2.278,12.78,2.278,12.2689
2.28,6.2832,2.28,6.34462,,2.28,6.2832,2.28,6.34462,,2.28,12.8,2.28,12.2904
2.282,6.2832,2.282,6.34462,,2.282,6.2832,2.282,6.34462,,2.282,12.82,2.282,12.3119
2.284,6.2832,2.284,6.34462,,2.284,6.2832,2.284,6.34462,,2.284,12.84,2.284,12.3303
2.286,6.2832,2.286,6.34462,,2.286,6.2832,2.286,6.34462,,2.286,12.86,2.286,12.3518
2.288,6.2832,2.288,6.34462,,2.288,6.2832,2.288,6.34462,,2.288,12.88,2.288,12.3732
2.29,6.2832,2.29,6.34462,,2.29,6.2832,2.29,6.34462,,2.29,12.9,2.29,12.3947
2.292,6.2832,2.292,6.34462,,2.292,6.2832,2.292,6.34462,,2.292,12.92,2.292,12.4162
2.294,6.2832,2.294,6.34462,,2.294,6.2832,2.294,6.34462,,2.294,12.94,2.294,12.4346
2.296,6.2832,2.296,6.34462,,2.296,6.2832,2.296,6.34462,,2.296,12.96,2.296,12.4561
2.298,6.2832,2.298,6.34462,,2.298,6.2832,2.298,6.34462,,2.298,12.98,2.298,12.4776
2.3,6.2832,2.3,6.34462,,2.3,6.2832,2.3,6.34462,,2.3,13,2.3,12.499
2.302,6.2832,2.302,6.34462,,2.302,6.2832,2.302,6.34462,,2.302,13.02,2.302,12.5174
2.304,6.2832,2.304,6.34462,,2.304,6.2832,2.304,6.34462,,2.304,13.04,2.304,12.5389
2.306,6.2832,2.306,6.34462,,2.306,6.2832,2.306,6.34462,,2.306,13.06,2.306,12.5604
2.308,6.2832,2.308,6.34462,,2.308,6.2832,2.308,6.34462,,2.308,13.08,2.308,12.5819
2.31,6.2832,2.31,6.34462,,2.31,6.2832,2.31,6.34462,,2.31,13.1,2.31,12.6003
2.312,6.2832,2.312,6.34462,,2.312,6.2832,2.312,6.34462,,2.312,13.12,2.312,12.6218
2.314,6.2832,2.314,6.34462,,2.314,6.2832,2.314,6.34462,,2.314,13.14,2.314,12.6432
2.316,6.2832,2.316,6.34462,,2.316,6.2832,2.316,6.34462,,2.316,13.16,2.316,12.6647
2.318,6.2832,2.318,6.34462,,2.318,6.2832,2.318,6.34462,,2.318,13.18,2.318,12.6831
2.32,6.2832,2.32,6.34462,,2.32,6.2832,2.32,6.34462,,2.32,13.2,2.32,12.7046
2.322,6.2832,2.322,6.34462,,2.322,6.2832,2.322,6.34462,,2.322,13.22,2.322,12.7261
2.324,6.2832,2.324,6.34462,,2.324,6.2832,2.324,6.34462,,2.324,13.24,2.324,12.7445
2.326,6.2832,2.326,6.34462,,2.326,6.2832,2.326,6.34462,,2.326,13.26,2.326,12.7659
2.328,6.2832,2.328,6.34462,,2.328,6.2832,2.328,6.34462,,2.328,13.28,2.328,12.7874
2.33,6.2832,2.33,6.34462,,2.33,6.2832,2.33,6.34462,,2.33,13.3,2.33,12.8058
2.332,6.2832,2.332,6.34462,,2.332,6.2832,2.332,6.34462,,2.332,13.32,2.332,12.8273
2.334,6.2832,2.334,6.34462,,2.334,6.2832,2.334,6.34462,,2.334,13.34,2.334,12.8457
2.336,6.2832,2.336,6.34462,,2.336,6.2832,2.336,6.34462,,2.336,13.36,2.336,12.8672
2.338,6.2832,2.338,6.34462,,2.338,6.2832,2.338,6.34462,,2.338,13.38,2.338,12.8887
2.34,6.2832,2.34,6.34462,,2.34,6.2832,2.34,6.34462,,2.34,13.4,2.34,12.9071
2.342,6.2832,2.342,6.34462,,2.342,6.2832,2.342,6.34462,,2.342,13.42,2.342,12.9286
2.344,6.2832,2.344,6.34462,,2.344,6.2832,2.344,6.34462,,2.344,13.44,2.344,12.947
2.346,6.2832,2.346,6.34462,,2.346,6.2832,2.346,6.34462,,2.346,13.46,2.346,12.9684
2.348,6.2832,2.348,6.34462,,2.348,6.2832,2.348,6.34462,,2.348,13.48,2.348,12.9868
2.35,6.2832,2.35,6.34462,,2.35,6.2832,2.35,6.34462,,2.35,13.5,2.35,13.0083
2.352,6.2832,2.352,6.34462,,2.352,6.2832,2.352,6.34462,,2.352,13.52,2.352,13.0298
2.354,6.2832,2.354,6.34462,,2.354,6.2832,2.354,6.34462,,2.354,13.54,2.354,13.0482
2.356,6.2832,2.356,6.34462,,2.356,6.2832,2.356,6.34462,,2.356,13.56,2.356,13.0697
2.358,6.2832,2.358,6.34462,,2.358,6.2832,2.358,6.34462,,2.358,13.58,2.358,13.0881
2.36,6.2832,2.36,6.34462,,2.36,6.2832,2.36,6.34462,,2.36,13.6,2.36,13.1096
2.362,6.2832,2.362,6.34462,,2.362,6.2832,2.362,6.34462,,2.362,13.62,2.362,13.128
2.364,6.2832,2.364,6.34462,,2.364,6.2832,2.364,6.34462,,2.364,13.64,2.364,13.1494
2.366,6.2832,2.366,6.34462,,2.366,6.2832,2.366,6.34462,,2.366,13.66,2.366,13.1679
2.368,6.2832,2.368,6.34462,,2.368,6.2832,2.368,6.34462,,2.368,13.68,2.368,13.1893
2.37,6.2832,2.37,6.34462,,2.37,6.2832,2.37,6.34462,,2.37,13.7,2.37,13.2077
2.372,6.2832,2.372,6.34462,,2.372,6.2832,2.372,6.34462,,2.372,13.72,2.372,13.2292
2.374,6.2832,2.374,6.34462,,2.374,6.2832,2.374,6.34462,,2.374,13.74,2.374,13.2476
2.376,6.2832,2.376,6.34462,,2.376,6.2832,2.376,6.34462,,2.376,13.76,2.376,13.266
2.378,6.2832,2.378,6.34462,,2.378,6.2832,2.378,6.34462,,2.378,13.78,2.378,13.2875
2.38,6.2832,2.38,6.34462,,2.38,6.2832,2.38,6.34462,,2.38,13.8,2.38,13.3059
2.382,6.2832,2.382,6.34462,,2.382,6.2832,2.382,6.34462,,2.382,13.82,2.382,13.3243
2.384,6.2832,2.384,6.34462,,2.384,6.2832,2.384,6.34462,,2.384,13.84,2.384,13.3458
2.386,6.2832,2.386,6.34462,,2.386,6.2832,2.386,6.34462,,2.386,13.86,2.386,13.3642
2.388,6.2832,2.388,6.34462,,2.388,6.2832,2.388,6.34462,,2.388,13.88,2.388,13.3857
2.39,6.2832,2.39,6.34462,,2.39,6.2832,2.39,6.34462,,2.39,13.9,2.39,13.4041
2.392,6.2832,2.392,6.34462,,2.392,6.2832,2.392,6.34462,,2.392,13.92,2.392,13.4225
2.394,6.2832,2.394,6.34462,,2.394,6.2832,2.394,6.34462,,2.394,13.94,2.394,13.444
2.396,6.2832,2.396,6.34462,,2.396,6.2832,2.396,6.34462,,2.396,13.96,2.396,13.4624
2.398,6.2832,2.398,6.34462,,2.398,6.2832,2.398,6.34462,,2.398,13.98,2.398,13.4808
2.4,6.2832,2.4,6.34462,,2.4,6.2832,2.4,6.34462,,2.4,14,2.4,13.5023
2.402,6.2832,2.402,6.34462,,2.402,6.2832,2.402,6.34462,,2.402,14.02,2.402,13.5207
2.404,6.2832,2.404,6.34462,,2.404,6.2832,2.404,6.34462,,2.404,14.04,2.404,13.5391
2.406,6.2832,2.406,6.34462,,2.406,6.2832,2.406,6.34462,,2.406,14.06,2.406,13.5606
2.408,6.2832,2.408,6.34462,,2.408,6.2832,2.408,6.34462,,2.408,14.08,2.408,13.579
2.41,6.2832,2.41,6.34462,,2.41,6.2832,2.41,6.34462,,2.41,14.1,2.41,13.5974
2.412,6.2832,2.412,6.34462,,2.412,6.2832,2.412,6.34462,,2.412,14.12,2.412,13.6158
2.414,6.2832,2.414,6.34462,,2.414,6.2832,2.414,6.34462,,2.414,14.14,2.414,13.6373
2.416,6.2832,2.416,6.34462,,2.416,6.2832,2.416,6.34462,,2.416,14.16,2.416,13.6557
2.418,6.2832,2.418,6.34462,,2.418,6.2832,2.418,6.34462,,2.418,14.18,2.418,13.6741
2.42,6.2832,2.42,6.34462,,2.42,6.2832,2.42,6.34462,,2.42,14.2,2.42,13.6956
2.422,6.2832,2.422,6.34462,,2.422,6.2832,2.422,6.34462,,2.422,14.22,2.422,13.714
2.424,6.2832,2.424,6.34462,,2.424,6.2832,2.424,6.34462,,2.424,14.24,2.424,13.7324
2.426,6.2832,2.426,6.34462,,2.426,6.2832,2.426,6.34462,,2.426,14.26,2.426,13.7508
2.428,6.2832,2.428,6.34462,,2.428,6.2832,2.428,6.34462,,2.428,14.28,2.428,13.7723
2.43,6.2832,2.43,6.34462,,2.43,6.2832,2.43,6.34462,,2.43,14.3,2.43,13.7907
2.432,6.2832,2.432,6.34462,,2.432,6.2832,2.432,6.34462,,2.432,14.32,2.432,13.8091
2.434,6.2832,2.434,6.34462,,2.434,6.2832,2.434,6.34462,,2.434,14.34,2.434,13.8305
2.436,6.2832,2.436,6.34462,,2.436,6.2832,2.436,6.34462,,2.436,14.36,2.436,13.849
2.438,6.2832,2.438,6.34462,,2.438,6.2832,2.438,6.34462,,2.438,14.38,2.438,13.8674
2.44,6.2832,2.44,6.34462,,2.44,6.2832,2.44,6.34462,,2.44,14.4,2.44,13.8858
2.442,6.2832,2.442,6.34462,,2.442,6.2832,2.442,6.34462,,2.442,14.42,2.442,13.9072
2.444,6.2832,2.444,6.34462,,2.444,6.2832,2.444,6.34462,,2.444,14.44,2.444,13.9257
2.446,6.2832,2.446,6.34462,,2.446,6.2832,2.446,6.34462,,2.446,14.46,2.446,13.9441
2.448,6.2832,2.448,6.34462,,2.448,6.2832,2.448,6.34462,,2.448,14.48,2.448,13.9655
2.45,6.2832,2.45,6.34462,,2.45,6.2832,2.45,6.34462,,2.45,14.5,2.45,13.9839
2.452,6.2832,2.452,6.34462,,2.452,6.2832,2.452,6.34462,,2.452,14.52,2.452,14.0024
2.454,6.2832,2.454,6.34462,,2.454,6.2832,2.454,6.34462,,2.454,14.54,2.454,14.0208
2.456,6.2832,2.456,6.34462,,2.456,6.2832,2.456,6.34462,,2.456,14.56,2.456,14.0422
2.458,6.2832,2.458,6.34462,,2.458,6.2832,2.458,6.34462,,2.458,14.58,2.458,14.0606
2.46,6.2832,2.46,6.34462,,2.46,6.2832,2.46,6.34462,,2.46,14.6,2.46,14.0791
2.462,6.2832,2.462,6.34462,,2.462,6.2832,2.462,6.34462,,2.462,14.62,2.462,14.1005
2.464,6.2832,2.464,6.34462,,2.464,6.2832,2.464,6.34462,,2.464,14.64,2.464,14.1189
2.466,6.2832,2.466,6.34462,,2.466,6.2832,2.466,6.34462,,2.466,14.66,2.466,14.1373
2.468,6.2832,2.468,6.34462,,2.468,6.2832,2.468,6.34462,,2.468,14.68,2.468,14.1558
2.47,6.2832,2.47,6.34462,,2.47,6.2832,2.47,6.34462,,2.47,14.7,2.47,14.1772
2.472,6.2832,2.472,6.34462,,2.472,6.2832,2.472,6.34462,,2.472,14.72,2.472,14.1956
2.474,6.2832,2.474,6.34462,,2.474,6.2832,2.474,6.34462,,2.474,14.74,2.474,14.214
2.476,6.2832,2.476,6.34462,,2.476,6.2832,2.476,6.34462,,2.476,14.76,2.476,14.2355
2.478,6.2832,2.478,6.34462,,2.478,6.2832,2.478,6.34462,,2.478,14.78,2.478,14.2539
2.48,6.2832,2.48,6.34462,,2.48,6.2832,2.48,6.34462,,2.48,14.8,2.48,14.2723
2.482,6.2832,2.482,6.34462,,2.482,6.2832,2.482,6.34462,,2.482,14.82,2.482,14.2938
2.484,6.2832,2.484,6.34462,,2.484,6.2832,2.484,6.34462,,2.484,14.84,2.484,14.3122
2.486,6.2832,2.486,6.34462,,2.486,6.2832,2.486,6.34462,,2.486,14.86,2.486,14.3306
2.488,6.2832,2.488,6.34462,,2.488,6.2832,2.488,6.34462,,2.488,14.88,2.488,14.3521
2.49,6.2832,2.49,6.34462,,2.49,6.2832,2.49,6.34462,,2.49,14.9,2.49,14.3705
2.492,6.2832,2.492,6.34462,,2.492,6.2832,2.492,6.34462,,2.492,14.92,2.492,14.392
2.494,6.2832,2.494,6.34462,,2.494,6.2832,2.494,6.34462,,2.494,14.94,2.494,14.4104
2.496,6.2832,2.496,6.34462,,2.496,6.2832,2.496,6.34462,,2.496,14.96,2.496,14.4288
2.498,6.2832,2.498,6.34462,,2.498,6.2832,2.498,6.34462,,2.498,14.98,2.498,14.4503
2.5,6.2832,2.5,6.34462,,2.5,6.2832,2.5,6.34462,,2.5,15,2.5,14.4687
2.502,6.2832,2.502,6.34462,,2.502,6.2832,2.502,6.34462,,2.502,15.02,2.502,14.4902
2.504,6.2832,2.504,6.34462,,2.504,6.2832,2.504,6.34462,,2.504,15.04,2.504,14.5086
2.506,6.2832,2.506,6.34462,,2.506,6.2832,2.506,6.34462,,2.506,15.06,2.506,14.53
2.508,6.2832,2.508,6.34462,,2.508,6.2832,2.508,6.34462,,2.508,15.08,2.508,14.5485
2.51,6.2832,2.51,6.34462,,2.51,6.2832,2.51,6.34462,,2.51,15.1,2.51,14.5699
2.512,6.2832,2.512,6.34462,,2.512,6.2832,2.512,6.34462,,2.512,15.12,2.512,14.5883
2.514,6.2832,2.514,6.34462,,2.514,6.2832,2.514,6.34462,,2.514,15.14,2.514,14.6067
2.516,6.2832,2.516,6.34462,,2.516,6.2832,2.516,6.34462,,2.516,15.16,2.516,14.6282
2.518,6.2832,2.518,6.34462,,2.518,6.2832,2.518,6.34462,,2.518,15.18,2.518,14.6466
2.52,6.2832,2.52,6.34462,,2.52,6.2832,2.52,6.34462,,2.52,15.2,2.52,14.6681
2.522,6.2832,2.522,6.34462,,2.522,6.2832,2.522,6.34462,,2.522,15.22,2.522,14.6896
2.524,6.2832,2.524,6.34462,,2.524,6.2832,2.524,6.34462,,2.524,15.24,2.524,14.708
2.526,6.2832,2.526,6.34462,,2.526,6.2832,2.526,6.34462,,2.526,15.26,2.526,14.7295
2.528,6.2832,2.528,6.34462,,2.528,6.2832,2.528,6.34462,,2.528,15.28,2.528,14.7479
2.53,6.2832,2.53,6.34462,,2.53,6.2832,2.53,6.34462,,2.53,15.3,2.53,14.7694
2.532,6.2832,2.532,6.34462,,2.532,6.2832,2.532,6.34462,,2.532,15.32,2.532,14.7878
