Simulated time B1 (s),Simulated angular velocity B1 (rad/s),Real time B1 (s),Real angular velocity B1 (rad/s),,Simulated time B2 (s),Simulated angular velocity B2 (rad/s),Real time B2 (s),Real angular velocity B2 (rad/s),,Simulated time B3 (s),Simulated angular velocity B3 (rad/s),Real time B3 (s),Real angular velocity B3 (rad/s)
1.332,2.82751,1.332,234.766,,1.332,67.5775,1.332,233.465,,1.332,233.269,1.332,233.303
1.334,2.84186,1.334,233.366,,1.334,67.9204,1.334,233.376,,1.334,233.396,1.334,233.263
1.336,2.85617,1.336,233.307,,1.336,68.2625,1.336,233.774,,1.336,233.52,1.336,233.694
1.338,2.87046,1.338,233.725,,1.338,68.604,1.338,233.592,,1.338,233.642,1.338,233.997
1.34,2.88472,1.34,234.018,,1.34,68.9448,1.34,233.925,,1.34,233.761,1.34,235.589
1.342,2.89895,1.342,234.223,,1.342,69.2849,1.342,235.539,,1.342,233.878,1.342,235.323
1.344,2.91315,1.344,235.748,,1.344,69.6243,1.344,235.288,,1.344,233.992,1.344,234.676
1.346,2.92733,1.346,234.974,,1.346,69.9631,1.346,234.652,,1.346,234.103,1.346,233.764
1.348,2.94147,1.348,234.892,,1.348,70.3012,1.348,234.207,,1.348,234.212,1.348,235.426
1.35,2.95559,1.35,234.375,,1.35,70.6386,1.35,234.355,,1.35,234.318,1.35,234.288
1.352,2.96968,1.352,234.473,,1.352,70.9753,1.352,234.459,,1.352,234.422,1.352,234.412
1.354,2.98374,1.354,234.542,,1.354,71.3113,1.354,234.992,,1.354,234.524,1.354,234.499
1.356,2.99777,1.356,234.59,,1.356,71.6467,1.356,235.365,,1.356,234.623,1.356,235.941
1.358,3.01177,1.358,235.084,,1.358,71.9814,1.358,236.087,,1.358,234.721,1.358,236.029
1.36,3.02575,1.36,236.81,,1.36,72.3155,1.36,235.671,,1.36,234.816,1.36,235.171
1.362,3.0397,1.362,236.178,,1.362,72.6488,1.362,235.381,,1.362,234.909,1.362,234.57
1.364,3.05362,1.364,235.275,,1.364,72.9815,1.364,235.177,,1.364,235,1.364,234.61
1.366,3.06751,1.366,235.103,,1.366,73.3136,1.366,235.034,,1.366,235.088,1.366,235.558
1.368,3.08138,1.368,234.983,,1.368,73.6449,1.368,235.395,,1.368,235.175,1.368,235.301
1.37,3.09522,1.37,235.819,,1.37,73.9756,1.37,235.647,,1.37,235.26,1.37,235.582
1.372,3.10902,1.372,235.484,,1.372,74.3057,1.372,236.744,,1.372,235.343,1.372,236.698
1.374,3.12281,1.374,236.17,,1.374,74.6351,1.374,236.592,,1.374,235.425,1.374,236.56
1.376,3.13656,1.376,236.65,,1.376,74.9638,1.376,236.025,,1.376,235.504,1.376,236.002
1.378,3.15029,1.378,236.526,,1.378,75.2919,1.378,236.088,,1.378,235.582,1.378,235.612
1.38,3.16399,1.38,236.439,,1.38,75.6193,1.38,235.672,,1.38,235.658,1.38,235.799
1.382,3.17766,1.382,235.918,,1.382,75.9461,1.382,235.841,,1.382,235.732,1.382,235.93
1.384,3.1913,1.384,236.013,,1.384,76.2722,1.384,235.96,,1.384,235.805,1.384,236.022
1.386,3.20492,1.386,236.08,,1.386,76.5976,1.386,236.043,,1.386,235.876,1.386,236.546
1.388,3.21851,1.388,236.127,,1.388,76.9224,1.388,237.481,,1.388,235.945,1.388,237.374
1.39,3.23207,1.39,237.54,,1.39,77.2466,1.39,236.647,,1.39,236.013,1.39,237.032
1.392,3.24561,1.392,237.149,,1.392,77.5701,1.392,236.984,,1.392,236.079,1.392,236.793
1.394,3.25912,1.394,236.875,,1.394,77.893,1.394,236.3,,1.394,236.144,1.394,236.166
1.396,3.2726,1.396,236.683,,1.396,78.2152,1.396,236.28,,1.396,236.208,1.396,236.187
1.398,3.28606,1.398,236.089,,1.398,78.5367,1.398,236.267,,1.398,236.27,1.398,236.202
1.4,3.29948,1.4,236.593,,1.4,78.8577,1.4,236.718,,1.4,236.33,1.4,236.212
1.402,3.31288,1.402,236.486,,1.402,79.1779,1.402,236.573,,1.402,236.39,1.402,237.6
1.404,3.32626,1.404,236.411,,1.404,79.4976,1.404,238.313,,1.404,236.448,1.404,237.651
1.406,3.33961,1.406,238.199,,1.406,79.8166,1.406,237.23,,1.406,236.505,1.406,237.226
1.408,3.35293,1.408,238.071,,1.408,80.135,1.408,237.852,,1.408,236.56,1.408,237.389
1.41,3.36622,1.41,238.441,,1.41,80.4527,1.41,236.447,,1.41,236.614,1.41,236.583
1.412,3.37949,1.412,236.399,,1.412,80.7698,1.412,236.844,,1.412,236.667,1.412,237.86
1.414,3.39273,1.414,236.35,,1.414,81.0862,1.414,236.661,,1.414,236.719,1.414,238.293
1.416,3.40594,1.416,236.776,,1.416,81.4021,1.416,236.994,,1.416,236.77,1.416,238.136
1.418,3.41913,1.418,237.074,,1.418,81.7173,1.418,236.767,,1.418,236.819,1.418,238.026
1.42,3.43229,1.42,236.823,,1.42,82.0318,1.42,238.448,,1.42,236.868,1.42,236.569
1.422,3.44543,1.422,238.948,,1.422,82.3458,1.422,238.245,,1.422,236.915,1.422,237.389
1.424,3.45854,1.424,238.594,,1.424,82.6591,1.424,237.642,,1.424,236.961,1.424,236.583
1.426,3.47162,1.426,237.427,,1.426,82.9718,1.426,237.22,,1.426,237.007,1.426,236.939
1.428,3.48468,1.428,237.53,,1.428,83.2838,1.428,236.925,,1.428,237.051,1.428,236.728
1.43,3.49771,1.43,237.142,,1.43,83.5953,1.43,237.179,,1.43,237.094,1.43,237.041
1.432,3.51071,1.432,236.87,,1.432,83.9061,1.432,237.356,,1.432,237.137,1.432,236.799
1.434,3.52369,1.434,237.14,,1.434,84.2163,1.434,237.48,,1.434,237.178,1.434,238.471
1.436,3.53665,1.436,237.329,,1.436,84.5258,1.436,239.408,,1.436,237.219,1.436,238.261
1.438,3.54957,1.438,238.382,,1.438,84.8348,1.438,237.996,,1.438,237.258,1.438,238.574
1.44,3.56247,1.44,239.119,,1.44,85.1431,1.44,237.928,,1.44,237.297,1.44,237.412
1.442,3.57535,1.442,238.254,,1.442,85.4508,1.442,237.421,,1.442,237.335,1.442,237.059
1.444,3.5882,1.444,237.648,,1.444,85.7579,1.444,237.065,,1.444,237.372,1.444,237.273
1.446,3.60102,1.446,237.225,,1.446,86.0644,1.446,237.277,,1.446,237.408,1.446,237.882
1.448,3.61382,1.448,237.388,,1.448,86.3703,1.448,237.885,,1.448,237.443,1.448,237.848
1.45,3.62659,1.45,237.963,,1.45,86.6755,1.45,237.85,,1.45,237.478,1.45,238.745
1.452,3.63934,1.452,237.905,,1.452,86.9802,1.452,239.667,,1.452,237.512,1.452,237.992
1.454,3.65206,1.454,238.785,,1.454,87.2842,1.454,238.178,,1.454,237.545,1.454,237.926
1.456,3.66476,1.456,238.48,,1.456,87.5876,1.456,238.976,,1.456,237.577,1.456,237.879
1.458,3.67743,1.458,238.267,,1.458,87.8905,1.458,237.694,,1.458,237.609,1.458,237.846
1.46,3.69007,1.46,238.118,,1.46,88.1927,1.46,237.256,,1.46,237.64,1.46,237.823
1.462,3.70269,1.462,238.014,,1.462,88.4943,1.462,237.871,,1.462,237.67,1.462,237.807
1.464,3.71529,1.464,237.941,,1.464,88.7953,1.464,237.84,,1.464,237.699,1.464,237.796
1.466,3.72785,1.466,237.889,,1.466,89.0957,1.466,237.819,,1.466,237.728,1.466,239.629
1.468,3.7404,1.468,237.854,,1.468,89.3955,1.468,239.645,,1.468,237.757,1.468,238.611
1.47,3.75292,1.47,239.669,,1.47,89.6947,1.47,238.623,,1.47,237.784,1.47,238.819
1.472,3.76541,1.472,239.1,,1.472,89.9934,1.472,238.367,,1.472,237.811,1.472,237.584
1.474,3.77788,1.474,238.701,,1.474,90.2914,1.474,238.188,,1.474,237.838,1.474,237.64
1.476,3.79033,1.476,237.961,,1.476,90.5888,1.476,238.062,,1.476,237.864,1.476,238.599
1.478,3.80274,1.478,237.904,,1.478,90.8856,1.478,237.975,,1.478,237.889,1.478,237.89
1.48,3.81514,1.48,237.864,,1.48,91.1818,1.48,238.373,,1.48,237.913,1.48,237.854
1.482,3.82751,1.482,238.296,,1.482,91.4775,1.482,238.192,,1.482,237.938,1.482,239.67
1.484,3.83985,1.484,238.138,,1.484,91.7725,1.484,239.446,,1.484,237.961,1.484,239.1
1.486,3.85217,1.486,238.948,,1.486,92.067,1.486,238.943,,1.486,237.984,1.486,238.701
1.488,3.86447,1.488,239.055,,1.488,92.3608,1.488,239.052,,1.488,238.007,1.488,237.961
1.49,3.87674,1.49,239.13,,1.49,92.6541,1.49,238.207,,1.49,238.029,1.49,237.904
1.492,3.88899,1.492,238.722,,1.492,92.9468,1.492,238.076,,1.492,238.051,1.492,238.324
1.494,3.90121,1.494,237.976,,1.494,93.2389,1.494,237.984,,1.494,238.072,1.494,238.158
1.496,3.91341,1.496,238.374,,1.496,93.5304,1.496,237.92,,1.496,238.092,1.496,238.962
1.498,3.92558,1.498,238.193,,1.498,93.8214,1.498,238.335,,1.498,238.112,1.498,239.985
1.5,3.93773,1.5,238.526,,1.5,94.1117,1.5,239.546,,1.5,238.132,1.5,238.86
1.502,3.94985,1.502,239.22,,1.502,94.4015,1.502,239.013,,1.502,238.151,1.502,238.533
1.504,3.96195,1.504,239.245,,1.504,94.6907,1.504,239.101,,1.504,238.17,1.504,238.304
1.506,3.97403,1.506,239.263,,1.506,94.9793,1.506,238.241,,1.506,238.189,1.506,238.144
1.508,3.98608,1.508,238.355,,1.508,95.2674,1.508,238.1,,1.508,238.207,1.508,238.032
1.51,3.99811,1.51,238.179,,1.51,95.5548,1.51,238.461,,1.51,238.224,1.51,238.413
1.512,4.01011,1.512,238.517,,1.512,95.8417,1.512,238.714,,1.512,238.242,1.512,238.22
1.514,4.02209,1.514,238.293,,1.514,96.128,1.514,239.811,,1.514,238.258,1.514,239.926
1.516,4.03405,1.516,238.596,,1.516,96.4138,1.516,241.04,,1.516,238.275,1.516,239.279
1.518,4.04598,1.518,240.649,,1.518,96.699,1.518,239.599,,1.518,238.291,1.518,239.747
1.52,4.05789,1.52,239.325,,1.52,96.9836,1.52,238.13,,1.52,238.307,1.52,238.233
1.522,4.06977,1.522,238.859,,1.522,97.2676,1.522,238.482,,1.522,238.322,1.522,238.094
1.524,4.08163,1.524,238.532,,1.524,97.5511,1.524,237.808,,1.524,238.337,1.524,238.457
1.526,4.09347,1.526,238.303,,1.526,97.834,1.526,238.257,,1.526,238.352,1.526,238.711
1.528,4.10528,1.528,238.604,,1.528,98.1163,1.528,239.491,,1.528,238.366,1.528,238.429
1.53,4.11707,1.53,238.814,,1.53,98.3981,1.53,239.435,,1.53,238.381,1.53,240.072
1.532,4.12884,1.532,238.501,,1.532,98.6793,1.532,238.936,,1.532,238.394,1.532,238.921
1.534,4.14058,1.534,240.122,,1.534,98.9599,1.534,238.126,,1.534,238.408,1.534,239.496
1.536,4.1523,1.536,239.877,,1.536,99.24,1.536,238.939,,1.536,238.421,1.536,238.518
1.538,4.164,1.538,238.785,,1.538,99.5195,1.538,238.128,,1.538,238.434,1.538,238.294
1.54,4.17567,1.54,238.48,,1.54,99.7985,1.54,238.481,,1.54,238.446,1.54,238.597
1.542,4.18732,1.542,238.727,,1.542,100.077,1.542,239.648,,1.542,238.459,1.542,238.809
1.544,4.19894,1.544,238.44,,1.544,100.355,1.544,239.545,,1.544,238.471,1.544,238.497
1.546,4.21054,1.546,238.699,,1.546,100.632,1.546,239.473,,1.546,238.482,1.546,240.58
1.548,4.22212,1.548,238.881,,1.548,100.909,1.548,238.502,,1.548,238.494,1.548,239.277
1.55,4.23368,1.55,240.848,,1.55,101.185,1.55,238.742,,1.55,238.505,1.55,239.285
1.552,4.24521,1.552,239.465,,1.552,101.461,1.552,238.451,,1.552,238.516,1.552,238.831
1.554,4.25672,1.554,238.956,,1.554,101.736,1.554,238.707,,1.554,238.527,1.554,238.512
1.556,4.26821,1.556,238.6,,1.556,102.01,1.556,238.886,,1.556,238.537,1.556,238.75
1.558,4.27967,1.558,238.351,,1.558,102.284,1.558,240.392,,1.558,238.548,1.558,238.456
1.56,4.29111,1.56,239.097,,1.56,102.558,1.56,239.145,,1.56,238.558,1.56,238.71
1.562,4.30253,1.562,238.699,,1.562,102.83,1.562,239.653,,1.562,238.568,1.562,240.269
1.564,4.31392,1.564,239.341,,1.564,103.103,1.564,238.628,,1.564,238.577,1.564,239.98
1.566,4.3253,1.566,240.25,,1.566,103.375,1.566,238.371,,1.566,238.587,1.566,238.856
1.568,4.33665,1.568,239.506,,1.568,103.646,1.568,238.651,,1.568,238.596,1.568,238.531
1.57,4.34797,1.57,239.445,,1.57,103.917,1.57,238.847,,1.57,238.605,1.57,238.763
1.572,4.35928,1.572,238.943,,1.572,104.187,1.572,238.524,,1.572,238.614,1.572,238.925
1.574,4.37056,1.574,238.591,,1.574,104.456,1.574,240.138,,1.574,238.622,1.574,238.578
1.576,4.38182,1.576,238.805,,1.576,104.725,1.576,239.888,,1.576,238.631,1.576,238.796
1.578,4.39305,1.578,238.955,,1.578,104.994,1.578,239.253,,1.578,238.639,1.578,240.329
1.58,4.40427,1.58,239.98,,1.58,105.262,1.58,238.808,,1.58,238.647,1.58,240.022
1.582,4.41546,1.582,239.777,,1.582,105.529,1.582,238.957,,1.582,238.655,1.582,239.346
1.584,4.42663,1.584,239.635,,1.584,105.796,1.584,238.601,,1.584,238.662,1.584,238.413
1.586,4.43777,1.586,238.615,,1.586,106.063,1.586,238.812,,1.586,238.67,1.586,238.68
1.588,4.4489,1.588,238.822,,1.588,106.329,1.588,238.959,,1.588,238.677,1.588,238.867
1.59,4.46,1.59,238.967,,1.59,106.594,1.59,239.983,,1.59,238.684,1.59,238.998
1.592,4.47108,1.592,239.068,,1.592,106.859,1.592,240.24,,1.592,238.691,1.592,239.09
1.594,4.48214,1.594,239.139,,1.594,107.123,1.594,239.499,,1.594,238.698,1.594,240.535
1.596,4.49317,1.596,240.569,,1.596,107.387,1.596,238.98,,1.596,238.705,1.596,240.166
1.598,4.50419,1.598,239.269,,1.598,107.65,1.598,238.617,,1.598,238.711,1.598,238.987
1.6,4.51518,1.6,239.74,,1.6,107.913,1.6,238.823,,1.6,238.718,1.6,238.622
1.602,4.52615,1.602,239.149,,1.602,108.175,1.602,238.967,,1.602,238.724,1.602,238.366
1.604,4.5371,1.604,238.735,,1.604,108.437,1.604,239.068,,1.604,238.73,1.604,239.108
1.606,4.54802,1.606,238.906,,1.606,108.698,1.606,240.52,,1.606,238.736,1.606,239.167
1.608,4.55893,1.608,239.025,,1.608,108.958,1.608,240.155,,1.608,238.742,1.608,239.208
1.61,4.56981,1.61,239.109,,1.61,109.218,1.61,239.439,,1.61,238.748,1.61,240.157
1.612,4.58067,1.612,240.548,,1.612,109.478,1.612,238.939,,1.612,238.753,1.612,239.901
1.614,4.59151,1.614,239.715,,1.614,109.737,1.614,238.588,,1.614,238.759,1.614,239.262
1.616,4.60233,1.616,239.131,,1.616,109.996,1.616,238.803,,1.616,238.764,1.616,238.814
1.618,4.61312,1.618,238.723,,1.618,110.254,1.618,238.953,,1.618,238.77,1.618,238.961
1.62,4.62389,1.62,238.897,,1.62,110.511,1.62,239.519,,1.62,238.775,1.62,238.604
1.622,4.63465,1.622,239.019,,1.622,110.768,1.622,240.375,,1.622,238.78,1.622,238.814
1.624,4.64538,1.624,239.105,,1.624,111.025,1.624,239.593,,1.624,238.785,1.624,239.881
1.626,4.65609,1.626,239.625,,1.626,111.28,1.626,239.046,,1.626,238.789,1.626,239.708
1.628,4.66677,1.628,239.989,,1.628,111.536,1.628,238.663,,1.628,238.794,1.628,239.587
1.63,4.67744,1.63,240.243,,1.63,111.791,1.63,239.316,,1.63,238.799,1.63,239.502
1.632,4.68809,1.632,239.501,,1.632,112.045,1.632,238.852,,1.632,238.803,1.632,238.982
1.634,4.69871,1.634,238.982,,1.634,112.299,1.634,238.988,,1.634,238.807,1.634,238.619
1.636,4.70931,1.636,238.618,,1.636,112.553,1.636,240.003,,1.636,238.812,1.636,238.824
1.638,4.71989,1.638,238.824,,1.638,112.805,1.638,240.253,,1.638,238.816,1.638,238.968
1.64,4.73045,1.64,240.349,,1.64,113.058,1.64,239.969,,1.64,238.82,1.64,239.989
1.642,4.74099,1.642,241.416,,1.642,113.31,1.642,239.309,,1.642,238.824,1.642,239.784
1.644,4.75151,1.644,240.322,,1.644,113.561,1.644,238.847,,1.644,238.828,1.644,240.1
1.646,4.76201,1.646,240.017,,1.646,113.812,1.646,238.524,,1.646,238.832,1.646,239.401
1.648,4.77248,1.648,239.343,,1.648,114.062,1.648,239.218,,1.648,238.835,1.648,238.912
1.65,4.78294,1.65,238.871,,1.65,114.312,1.65,238.784,,1.65,238.839,1.65,239.029
1.652,4.79337,1.652,238.541,,1.652,114.562,1.652,240.781,,1.652,238.843,1.652,239.112
1.654,4.80379,1.654,239.23,,1.654,114.81,1.654,239.417,,1.654,238.846,1.654,238.709
1.656,4.81418,1.656,239.252,,1.656,115.059,1.656,239.843,,1.656,238.85,1.656,239.808
1.658,4.82455,1.658,239.268,,1.658,115.307,1.658,239.221,,1.658,238.853,1.658,240.117
1.66,4.8349,1.66,239.279,,1.66,115.554,1.66,238.786,,1.66,238.856,1.66,240.333
1.662,4.84523,1.662,238.826,,1.662,115.801,1.662,238.941,,1.662,238.859,1.662,238.644
1.664,4.85554,1.664,238.509,,1.664,116.047,1.664,239.05,,1.664,238.863,1.664,238.842
1.666,4.86583,1.666,238.748,,1.666,116.293,1.666,239.126,,1.666,238.866,1.666,238.981
1.668,4.8761,1.668,238.915,,1.668,116.539,1.668,240.56,,1.668,238.869,1.668,239.078
1.67,4.88635,1.67,241.332,,1.67,116.784,1.67,240.183,,1.67,238.872,1.67,239.606
1.672,4.89657,1.672,240.264,,1.672,117.028,1.672,239.459,,1.672,238.874,1.672,240.896
1.674,4.90678,1.674,239.516,,1.674,117.272,1.674,238.953,,1.674,238.877,1.674,239.498
1.676,4.91697,1.676,238.992,,1.676,117.516,1.676,238.598,,1.676,238.88,1.676,240.36
1.678,4.92713,1.678,238.625,,1.678,117.758,1.678,239.27,,1.678,238.883,1.678,238.663
1.68,4.93728,1.68,239.289,,1.68,118.001,1.68,239.28,,1.68,238.885,1.68,238.855
1.682,4.9474,1.682,239.294,,1.682,118.243,1.682,239.287,,1.682,238.888,1.682,238.53
1.684,4.95751,1.684,239.297,,1.684,118.484,1.684,240.213,,1.684,238.89,1.684,239.222
1.686,4.96759,1.686,240.219,,1.686,118.725,1.686,239.94,,1.686,238.893,1.686,238.786
1.688,4.97766,1.688,239.945,,1.688,118.966,1.688,239.289,,1.688,238.895,1.688,240.783
1.69,4.9877,1.69,239.292,,1.69,119.206,1.69,239.294,,1.69,238.897,1.69,239.879
1.692,4.99773,1.692,238.836,,1.692,119.446,1.692,238.836,,1.692,238.9,1.692,239.246
1.694,5.00773,1.694,238.976,,1.694,119.685,1.694,238.977,,1.694,238.902,1.694,238.803
1.696,5.01772,1.696,239.074,,1.696,119.923,1.696,239.075,,1.696,238.904,1.696,238.954
1.698,5.02768,1.698,239.143,,1.698,120.162,1.698,239.604,,1.698,238.906,1.698,239.059
1.7,5.03763,1.7,240.112,,1.7,120.399,1.7,240.434,,1.7,238.908,1.7,239.132
1.702,5.04755,1.702,240.33,,1.702,120.636,1.702,240.095,,1.702,238.91,1.702,239.184
1.704,5.05746,1.704,240.022,,1.704,120.873,1.704,239.398,,1.704,238.912,1.704,240.6
1.706,5.06734,1.706,239.346,,1.706,121.109,1.706,238.909,,1.706,238.914,1.706,240.212
1.708,5.07721,1.708,238.873,,1.708,121.345,1.708,239.028,,1.708,238.916,1.708,239.479
1.71,5.08705,1.71,239.003,,1.71,121.581,1.71,239.111,,1.71,238.918,1.71,238.966
1.712,5.09688,1.712,239.093,,1.712,121.815,1.712,239.169,,1.712,238.92,1.712,239.068
1.714,5.10668,1.714,239.156,,1.714,122.05,1.714,240.59,,1.714,238.922,1.714,238.678
1.716,5.11647,1.716,240.581,,1.716,122.284,1.716,240.204,,1.716,238.923,1.716,239.326
1.718,5.12624,1.718,240.198,,1.718,122.517,1.718,239.934,,1.718,238.925,1.718,239.32
1.72,5.13599,1.72,239.93,,1.72,122.75,1.72,239.285,,1.72,238.927,1.72,240.695
1.722,5.14571,1.722,239.282,,1.722,122.983,1.722,238.83,,1.722,238.928,1.722,239.818
1.724,5.15542,1.724,238.828,,1.724,123.215,1.724,238.972,,1.724,238.93,1.724,239.664
1.726,5.16511,1.726,238.971,,1.726,123.446,1.726,239.072,,1.726,238.932,1.726,239.096
1.728,5.17478,1.728,239.071,,1.728,123.677,1.728,239.142,,1.728,238.933,1.728,238.698
1.73,5.18443,1.73,239.601,,1.73,123.908,1.73,240.111,,1.73,238.935,1.73,238.88
1.732,5.19406,1.732,240.432,,1.732,124.138,1.732,239.869,,1.732,238.936,1.732,239.007
1.734,5.20367,1.734,239.634,,1.734,124.368,1.734,239.699,,1.734,238.937,1.734,240.017
1.736,5.21327,1.736,240.455,,1.736,124.597,1.736,239.12,,1.736,238.939,1.736,240.263
1.738,5.22284,1.738,238.729,,1.738,124.826,1.738,239.176,,1.738,238.94,1.738,239.975
1.74,5.23239,1.74,239.362,,1.74,125.054,1.74,239.214,,1.74,238.941,1.74,239.314
1.742,5.24193,1.742,238.884,,1.742,125.282,1.742,239.241,,1.742,238.943,1.742,238.851
1.744,5.25145,1.744,239.01,,1.744,125.51,1.744,239.26,,1.744,238.944,1.744,238.987
1.746,5.26094,1.746,239.098,,1.746,125.737,1.746,241.114,,1.746,238.945,1.746,239.082
1.748,5.27042,1.748,240.541,,1.748,125.963,1.748,239.651,,1.748,238.947,1.748,239.148
1.75,5.27988,1.75,239.709,,1.75,126.189,1.75,240.007,,1.75,238.948,1.75,240.576
1.752,5.28932,1.752,240.048,,1.752,126.415,1.752,238.876,,1.752,238.949,1.752,240.194
1.754,5.29874,1.754,238.904,,1.754,126.64,1.754,238.544,,1.754,238.95,1.754,239.927
1.756,5.30814,1.756,239.024,,1.756,126.865,1.756,238.772,,1.756,238.951,1.756,239.28
1.758,5.31753,1.758,239.108,,1.758,127.089,1.758,238.932,,1.758,238.952,1.758,238.827
1.76,5.32689,1.76,239.627,,1.76,127.313,1.76,239.503,,1.76,238.953,1.76,238.97
1.762,5.33624,1.762,239.53,,1.762,127.536,1.762,240.824,,1.762,238.954,1.762,239.07
1.764,5.34557,1.764,240.843,,1.764,127.759,1.764,239.908,,1.764,238.955,1.764,239.14
1.766,5.35488,1.766,240.381,,1.766,127.982,1.766,239.727,,1.766,238.956,1.766,240.11
1.768,5.36417,1.768,239.598,,1.768,128.204,1.768,239.14,,1.768,238.957,1.768,239.868
1.77,5.37344,1.77,239.05,,1.77,128.425,1.77,239.189,,1.77,238.958,1.77,240.619
1.772,5.38269,1.772,238.666,,1.772,128.646,1.772,239.224,,1.772,238.959,1.772,238.844
1.774,5.39193,1.774,238.857,,1.774,128.867,1.774,239.248,,1.774,238.96,1.774,238.982
1.776,5.40114,1.776,238.991,,1.776,129.087,1.776,239.265,,1.776,238.961,1.776,239.079
1.778,5.41034,1.778,239.545,,1.778,129.307,1.778,240.657,,1.778,238.962,1.778,239.146
1.78,5.41952,1.78,241.314,,1.78,129.527,1.78,240.711,,1.78,238.963,1.78,239.194
1.782,5.42868,1.782,240.251,,1.782,129.745,1.782,239.369,,1.782,238.963,1.782,240.607
1.784,5.43782,1.784,239.506,,1.784,129.964,1.784,238.889,,1.784,238.964,1.784,239.756
1.786,5.44695,1.786,238.985,,1.786,130.182,1.786,238.553,,1.786,238.965,1.786,239.62
1.788,5.45605,1.788,238.621,,1.788,130.4,1.788,238.779,,1.788,238.966,1.788,239.065
1.79,5.46514,1.79,239.286,,1.79,130.617,1.79,239.396,,1.79,238.967,1.79,239.137
1.792,5.47421,1.792,239.291,,1.792,130.834,1.792,239.369,,1.792,238.967,1.792,239.187
1.794,5.48326,1.794,239.755,,1.794,131.05,1.794,241.19,,1.794,238.968,1.794,238.762
1.796,5.4923,1.796,240.08,,1.796,131.266,1.796,239.704,,1.796,238.969,1.796,239.385
1.798,5.50131,1.798,239.847,,1.798,131.481,1.798,239.584,,1.798,238.97,1.798,240.741
1.8,5.51031,1.8,239.684,,1.8,131.696,1.8,239.04,,1.8,238.97,1.8,240.31
1.802,5.51929,1.802,239.11,,1.802,131.911,1.802,238.659,,1.802,238.971,1.802,240.008
1.804,5.52825,1.804,239.168,,1.804,132.125,1.804,238.852,,1.804,238.971,1.804,238.877
1.806,5.53719,1.806,239.209,,1.806,132.339,1.806,239.448,,1.806,238.972,1.806,239.005
1.808,5.54612,1.808,239.237,,1.808,132.552,1.808,238.945,,1.808,238.973,1.808,239.095
1.81,5.55503,1.81,240.638,,1.81,132.765,1.81,240.433,,1.81,238.973,1.81,239.157
1.812,5.56392,1.812,240.238,,1.812,132.978,1.812,240.555,,1.812,238.974,1.812,239.201
1.814,5.57279,1.814,239.958,,1.814,133.19,1.814,239.719,,1.814,238.975,1.814,240.613
1.816,5.58164,1.816,239.301,,1.816,133.401,1.816,239.134,,1.816,238.975,1.816,240.22
1.818,5.59048,1.818,238.842,,1.818,133.612,1.818,238.725,,1.818,238.976,1.818,239.485
1.82,5.5993,1.82,238.981,,1.82,133.823,1.82,239.359,,1.82,238.976,1.82,238.971
1.822,5.6081,1.822,239.078,,1.822,134.034,1.822,239.342,,1.822,238.977,1.822,238.61
1.824,5.61688,1.824,239.146,,1.824,134.244,1.824,239.331,,1.824,238.977,1.824,238.818
1.826,5.62565,1.826,240.574,,1.826,134.453,1.826,241.164,,1.826,238.978,1.826,240.345
1.828,5.6344,1.828,239.733,,1.828,134.662,1.828,240.146,,1.828,238.978,1.828,239.572
1.83,5.64313,1.83,240.524,,1.83,134.871,1.83,239.433,,1.83,238.979,1.83,240.412
1.832,5.65184,1.832,239.238,,1.832,135.079,1.832,238.934,,1.832,238.979,1.832,239.62
1.834,5.66054,1.834,238.798,,1.834,135.287,1.834,238.585,,1.834,238.98,1.834,239.525
1.836,5.66922,1.836,238.949,,1.836,135.494,1.836,238.801,,1.836,238.98,1.836,238.998
1.838,5.67788,1.838,239.516,,1.838,135.701,1.838,238.952,,1.838,238.981,1.838,238.63
1.84,5.68652,1.84,239.452,,1.84,135.908,1.84,239.057,,1.84,238.981,1.84,239.292
1.842,5.69515,1.842,240.788,,1.842,136.114,1.842,241.432,,1.842,238.981,1.842,239.296
1.844,5.70376,1.844,240.343,,1.844,136.32,1.844,239.873,,1.844,238.982,1.844,240.219
1.846,5.71235,1.846,239.571,,1.846,136.525,1.846,239.703,,1.846,238.982,1.846,239.944
1.848,5.72093,1.848,239.031,,1.848,136.73,1.848,239.123,,1.848,238.983,1.848,239.752
1.85,5.72949,1.85,239.113,,1.85,136.935,1.85,239.177,,1.85,238.983,1.85,239.158
1.852,5.73803,1.852,239.17,,1.852,137.139,1.852,239.215,,1.852,238.983,1.852,239.201
1.854,5.74655,1.854,239.21,,1.854,137.343,1.854,239.242,,1.854,238.984,1.854,239.232
1.856,5.75506,1.856,239.238,,1.856,137.546,1.856,239.26,,1.856,238.984,1.856,239.254
1.858,5.76355,1.858,240.639,,1.858,137.749,1.858,241.114,,1.858,238.984,1.858,239.269
1.86,5.77202,1.86,240.698,,1.86,137.951,1.86,239.191,,1.86,238.985,1.86,240.2
1.862,5.78048,1.862,239.36,,1.862,138.153,1.862,240.145,,1.862,238.985,1.862,239.931
1.864,5.78892,1.864,238.883,,1.864,138.355,1.864,238.972,,1.864,238.985,1.864,240.203
1.866,5.79734,1.866,239.009,,1.866,138.556,1.866,238.612,,1.866,238.986,1.866,239.013
1.868,5.80574,1.868,239.098,,1.868,138.757,1.868,239.28,,1.868,238.986,1.868,239.1
